Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
1,16.0,714,0.022409,3.359,213,16.0,3.098,,3.359,3.359
2,15.0,484,0.028926,1.882,257,14.0,3.066,,1.882,5.241
3,15.0,549,0.027322,2.076,264,15.0,2.995,,2.076,7.317
4,15.75,549,0.032787,1.991,276,18.0,3.08,,1.991,9.308
5,13.2,376,0.007979,1.049,358,3.0,2.851,,1.049,10.357
6,13.67,603,0.026534,1.759,343,16.0,3.114,,1.759,12.116
7,14.86,881,0.024972,2.604,338,22.0,2.946,,2.604,14.719999999999999
8,14.88,485,0.030928,1.619,299,15.0,3.091,,1.619,16.339
9,15.44,641,0.031201,1.992,322,20.0,2.981,,1.992,18.331
10,16.0,642,0.03271,2.09,307,21.0,2.91,,2.09,20.421
11,15.73,471,0.027601,1.721,274,13.0,2.902,,1.721,22.142
12,15.67,511,0.029354,1.83,279,15.0,3.137,,1.83,23.972
13,15.15,400,0.0225,1.208,331,9.0,2.808,,1.208,25.18
14,15.14,714,0.021008,2.735,261,15.0,3.155,,2.735,27.915
15,14.73,390,0.023077,1.797,217,9.0,3.203,,1.797,29.712
16,14.88,609,0.027915,2.281,267,17.0,3.036,,2.281,31.993
17,15.06,656,0.027439,2.234,294,18.0,3.128,,2.234,34.227
18,14.39,266,0.011278,0.784,339,3.0,2.801,,0.784,35.010999999999996
19,14.32,503,0.025845,1.461,344,13.0,3.083,,1.461,36.471999999999994
20,14.9,915,0.028415,2.622,349,26.0,3.096,,2.622,39.093999999999994
21,14.38,356,0.011236,1.037,343,4.0,2.753,,1.037,40.13099999999999
22,14.41,486,0.030864,1.421,342,15.0,2.936,,1.421,41.55199999999999
23,14.39,557,0.025135,1.642,339,14.0,3.048,,1.642,43.193999999999996
24,14.21,544,0.018382,1.483,367,10.0,2.943,,1.483,44.67699999999999
25,14.36,560,0.032143,1.468,381,18.0,3.036,,1.468,46.144999999999996
26,14.62,1079,0.019462,2.803,385,21.0,2.853,,2.803,48.94799999999999
27,14.33,323,0.021672,0.9,359,7.0,3.133,,0.9,49.84799999999999
28,14.04,422,0.014218,1.217,347,6.0,2.912,,1.217,51.06499999999999
29,14.21,670,0.028358,1.898,353,19.0,3.278,,1.898,52.962999999999994
30,14.2,650,0.021538,1.784,364,14.0,3.023,,1.784,54.74699999999999
31,14.16,486,0.026749,1.323,367,13.0,2.975,,1.323,56.06999999999999
32,14.31,594,0.031987,1.654,359,19.0,2.939,,1.654,57.72399999999999
33,14.06,321,0.018692,0.848,379,6.0,2.956,,0.848,58.57199999999999
34,13.85,417,0.016787,1.149,363,7.0,3.046,,1.149,59.72099999999999
35,14.14,917,0.026172,2.368,387,24.0,3.029,,2.368,62.08899999999999
36,14.11,826,0.015738,2.15,384,13.0,2.972,,2.15,64.23899999999999
37,14.22,528,0.034091,1.377,383,18.0,3.097,,1.377,65.61599999999999
38,14.21,486,0.028807,1.399,347,14.0,2.99,,1.399,67.01499999999999
39,14.13,372,0.02957,1.001,372,11.0,3.086,,1.001,68.01599999999999
40,13.88,290,0.013793,0.784,370,4.0,3.11,,0.784,68.8
41,13.73,365,0.021918,1.006,363,8.0,2.97,,1.006,69.806
42,13.55,373,0.016086,0.986,378,6.0,3.046,,0.986,70.792
43,13.56,707,0.019802,1.975,358,14.0,3.092,,1.975,72.767
44,13.66,489,0.03681,1.348,363,18.0,3.014,,1.348,74.115
45,13.82,844,0.024882,2.235,378,21.0,2.956,,2.235,76.35
46,13.59,299,0.010033,0.771,388,3.0,3.02,,0.771,77.121
47,13.85,806,0.032258,2.08,387,26.0,3.009,,2.08,79.201
48,13.81,472,0.025424,1.259,375,12.0,2.968,,1.259,80.46
49,13.78,485,0.024742,1.275,380,12.0,3.155,,1.275,81.735
50,13.78,825,0.01697,2.214,373,14.0,3.09,,2.214,83.949
51,13.69,297,0.030303,0.912,326,9.0,2.835,,0.912,84.861
52,13.73,485,0.03299,1.303,372,16.0,3.171,,1.303,86.164
53,13.64,366,0.02459,0.983,372,9.0,2.85,,0.983,87.147
54,13.59,436,0.025229,1.197,364,11.0,2.961,,1.197,88.34400000000001
55,13.58,527,0.024668,1.512,349,13.0,3.116,,1.512,89.85600000000001
56,13.54,395,0.027848,1.088,363,11.0,3.066,,1.088,90.944
57,13.4,332,0.018072,0.946,351,6.0,3.066,,0.946,91.89
58,13.24,390,0.010256,1.126,346,4.0,2.859,,1.126,93.016
59,13.27,527,0.028463,1.551,340,15.0,2.992,,1.551,94.56700000000001
60,13.18,375,0.021333,1.146,327,8.0,3.035,,1.146,95.71300000000001
61,13.2,475,0.029474,1.505,316,14.0,3.164,,1.505,97.218
62,13.11,476,0.016807,1.443,330,8.0,3.046,,1.443,98.661
63,13.24,1066,0.0197,3.139,340,21.0,3.177,,3.139,101.8
64,13.38,594,0.037037,1.762,337,22.0,2.951,,1.762,103.562
65,13.31,344,0.026163,1.029,334,9.0,3.172,,1.029,104.591
66,13.32,486,0.028807,1.459,333,14.0,3.208,,1.459,106.05
67,13.37,599,0.028381,1.808,331,17.0,3.107,,1.808,107.858
68,13.35,515,0.023301,1.54,334,12.0,2.849,,1.54,109.39800000000001
69,13.36,468,0.029915,1.396,335,14.0,3.12,,1.396,110.79400000000001
70,13.5,620,0.037097,1.979,313,23.0,3.144,,1.979,112.77300000000001
71,13.48,474,0.025316,1.48,320,12.0,3.122,,1.48,114.25300000000001
72,13.47,491,0.026477,1.487,330,13.0,2.67,,1.487,115.74000000000001
73,13.49,488,0.030738,1.458,335,15.0,2.953,,1.458,117.19800000000001
74,13.41,351,0.019943,1.067,329,7.0,3.105,,1.067,118.265
75,13.45,858,0.019814,2.668,322,17.0,3.033,,2.668,120.933
76,13.43,376,0.031915,1.142,329,12.0,2.902,,1.142,122.075
77,13.42,496,0.024194,1.519,326,12.0,3.302,,1.519,123.59400000000001
78,13.53,632,0.03481,1.947,325,22.0,2.979,,1.947,125.54100000000001
79,13.66,883,0.02718,2.708,326,24.0,3.002,,2.708,128.24900000000002
80,13.62,463,0.023758,1.487,311,11.0,3.052,,1.487,129.73600000000002
81,13.59,529,0.020794,1.674,316,11.0,3.208,,1.674,131.41000000000003
82,13.55,414,0.024155,1.274,325,10.0,3.152,,1.274,132.68400000000003
83,13.61,622,0.030547,1.982,314,19.0,3.09,,1.982,134.66600000000003
84,13.58,473,0.023256,1.549,305,11.0,3.074,,1.549,136.21500000000003
85,13.56,404,0.029703,1.289,313,12.0,2.926,,1.289,137.50400000000002
86,13.53,371,0.02965,1.178,315,11.0,3.132,,1.178,138.68200000000002
87,13.45,324,0.018519,1.012,320,6.0,2.759,,1.012,139.69400000000002
88,13.43,472,0.025424,1.457,324,12.0,3.15,,1.457,141.151
89,13.43,521,0.024952,1.655,315,13.0,3.113,,1.655,142.806
90,13.41,494,0.024291,1.65,299,12.0,3.261,,1.65,144.45600000000002
91,13.52,680,0.033824,2.272,299,23.0,2.934,,2.272,146.728
92,13.49,441,0.024943,1.459,302,11.0,3.181,,1.459,148.187
93,13.56,714,0.028011,2.245,318,20.0,3.006,,2.245,150.43200000000002
94,13.46,382,0.010471,2.192,174,4.0,3.173,0.010296,2.192,152.62400000000002
95,13.39,452,0.015487,10.357,44,7.0,2.369,0.012537,10.357,162.98100000000002
96,13.54,1293,0.021655,29.687,44,28.0,3.122,0.012284,29.687,192.66800000000003
97,13.63,772,0.028497,17.697,44,22.0,2.737,0.011639,17.697,210.36500000000004
98,13.58,436,0.020642,10.096,43,9.0,2.227,0.012242,10.096,220.46100000000004
99,13.59,465,0.030108,10.821,43,14.0,2.353,0.012014,10.821,231.28200000000004
100,13.65,874,0.022883,20.175,43,20.0,3.022,0.013051,20.175,251.45700000000005
101,13.58,477,0.018868,11.026,43,9.0,2.419,0.010524,11.026,262.48300000000006
102,13.5,300,0.02,6.829,44,6.0,2.13,0.010563,6.829,269.31200000000007
103,13.58,933,0.024652,22.378,42,23.0,2.606,0.010342,22.378,291.69000000000005
104,13.56,779,0.020539,18.624,42,16.0,1.991,0.011123,18.624,310.3140000000001
105,13.61,378,0.021164,9.003,42,8.0,2.876,0.011061,9.003,319.31700000000006
106,13.63,618,0.029126,14.621,42,18.0,2.393,0.013488,14.621,333.93800000000005
107,13.51,586,0.017065,13.879,42,10.0,2.584,0.012914,13.879,347.81700000000006
108,13.47,630,0.01746,14.909,42,11.0,2.606,0.010181,14.909,362.72600000000006
109,13.36,521,0.017274,12.218,43,9.0,2.269,0.011607,12.218,374.9440000000001
110,13.29,726,0.019284,17.105,42,14.0,2.592,0.010249,17.105,392.0490000000001
111,13.25,486,0.018519,11.348,43,9.0,2.379,0.013014,11.348,403.3970000000001
112,13.13,416,0.007212,9.967,42,3.0,2.219,0.011895,9.967,413.3640000000001
113,13.16,625,0.0192,14.733,42,12.0,2.51,0.01202,14.733,428.0970000000001
114,13.09,615,0.013008,14.529,42,8.0,2.384,0.009702,14.529,442.6260000000001
115,13.17,778,0.021851,18.679,42,17.0,2.763,0.010202,18.679,461.30500000000006
116,13.14,845,0.016568,20.089,42,14.0,2.606,0.010155,20.089,481.39400000000006
117,13.09,701,0.018545,16.553,42,13.0,2.324,0.010027,16.553,497.94700000000006
118,13.2,515,0.027184,12.233,42,14.0,2.771,0.012995,12.233,510.18000000000006
119,13.18,525,0.020952,12.371,42,11.0,2.88,0.009539,12.371,522.551
120,13.11,611,0.031097,14.627,42,19.0,2.756,0.013383,14.627,537.178
121,13.19,707,0.016973,16.78,42,12.0,2.412,0.01089,16.78,553.958
122,13.09,277,0.018051,6.465,43,5.0,3.401,0.011083,6.465,560.423
123,13.01,407,0.014742,9.737,42,6.0,2.459,0.01042,9.737,570.16
124,13.1,675,0.028148,14.601,46,19.0,2.907,0.010671,14.601,584.761
125,13.05,572,0.022727,13.0,44,13.0,2.713,0.009005,13.0,597.761
126,12.99,622,0.024116,14.555,43,15.0,3.082,0.009195,14.555,612.3159999999999
127,12.96,258,0.015504,6.061,43,4.0,3.275,0.010073,6.061,618.377
128,12.97,443,0.015801,10.557,42,7.0,2.941,0.012302,10.557,628.934
129,12.93,858,0.017483,20.216,42,15.0,2.607,0.010084,20.216,649.15
130,12.91,734,0.016349,17.733,41,12.0,2.766,0.012115,17.733,666.8829999999999
131,12.84,281,0.021352,6.788,41,6.0,2.466,0.01154,6.788,673.6709999999999
132,12.69,338,0.011834,7.979,42,4.0,2.249,0.012065,7.979,681.65
133,12.78,655,0.022901,15.545,42,15.0,3.017,0.010561,15.545,697.1949999999999
134,12.88,877,0.019384,20.651,42,17.0,2.517,0.009831,20.651,717.8459999999999
135,12.72,516,0.015504,12.027,43,8.0,2.583,0.009885,12.027,729.8729999999999
136,12.72,534,0.024345,12.633,42,13.0,2.944,0.012105,12.633,742.506
137,12.79,869,0.028769,20.539,42,25.0,2.571,0.010668,20.539,763.045
138,12.78,710,0.01831,17.105,42,13.0,2.368,0.01068,17.105,780.15
139,12.91,937,0.025614,22.402,42,24.0,2.642,0.009827,22.402,802.552
140,12.91,258,0.015504,6.16,42,4.0,2.0,0.009989,6.16,808.712
141,12.94,641,0.017161,15.486,41,11.0,2.488,0.009916,15.486,824.198
142,12.98,536,0.018657,13.057,41,10.0,2.772,0.010841,13.057,837.255
143,12.9,362,0.016575,8.744,41,6.0,2.08,0.010161,8.744,845.999
144,12.89,720,0.023611,17.024,42,17.0,2.758,0.010623,17.024,863.023
145,12.76,429,0.018648,10.091,43,8.0,2.576,0.011465,10.091,873.114
146,12.85,631,0.019017,14.707,43,12.0,2.366,0.011144,14.707,887.821
147,12.65,291,0.020619,7.165,41,6.0,1.869,0.009893,7.165,894.986
148,12.67,708,0.019774,16.815,42,14.0,2.435,0.008893,16.815,911.801
149,12.59,367,0.010899,8.76,42,4.0,2.223,0.010592,8.76,920.561
150,12.51,462,0.012987,11.277,41,6.0,2.699,0.009635,11.277,931.8380000000001
151,12.5,604,0.013245,14.576,41,8.0,2.629,0.010328,14.576,946.4140000000001
152,12.65,928,0.033405,22.252,42,31.0,2.19,0.009451,22.252,968.666
153,12.79,940,0.024468,22.071,43,23.0,2.481,0.010259,22.071,990.7370000000001
154,12.81,722,0.018006,17.187,42,13.0,2.597,0.0096,17.187,1007.9240000000001
155,12.78,492,0.020325,12.047,41,10.0,2.512,0.010145,12.047,1019.9710000000001
156,12.93,1241,0.020951,29.778,42,26.0,2.575,0.008818,29.778,1049.749
157,12.95,716,0.011173,17.099,42,8.0,2.684,0.010527,17.099,1066.848
158,13.0,605,0.014876,12.572,48,9.0,2.869,0.008711,12.572,1079.4199999999998
159,12.93,543,0.014733,11.608,47,8.0,2.401,0.008831,11.608,1091.0279999999998
160,12.89,257,0.015564,5.165,50,4.0,2.556,0.010358,5.165,1096.1929999999998
161,12.97,570,0.038596,13.34,43,22.0,2.351,0.011257,13.34,1109.5329999999997
162,13.06,657,0.025875,15.631,42,17.0,2.285,0.011301,15.631,1125.1639999999998
163,12.93,392,0.020408,9.538,41,8.0,2.663,0.009185,9.538,1134.7019999999998
164,12.9,779,0.02439,18.81,41,19.0,2.673,0.01028,18.81,1153.5119999999997
165,12.88,393,0.017812,9.648,41,7.0,2.964,0.009826,9.648,1163.1599999999996
166,12.86,639,0.018779,15.393,42,12.0,2.264,0.01098,15.393,1178.5529999999997
167,12.84,718,0.020891,17.406,41,15.0,2.635,0.009148,17.406,1195.9589999999996
168,12.79,520,0.013462,12.522,42,7.0,2.617,0.008425,12.522,1208.4809999999995
169,12.68,252,0.011905,5.972,42,3.0,2.988,0.008985,5.972,1214.4529999999995
170,12.56,497,0.022133,12.027,41,11.0,2.535,0.010967,12.027,1226.4799999999996
171,12.53,395,0.022785,9.441,42,9.0,2.552,0.009769,9.441,1235.9209999999996
172,12.55,814,0.018428,19.436,42,15.0,2.881,0.00812,19.436,1255.3569999999995
173,12.55,688,0.021802,16.483,42,15.0,2.084,0.008602,16.483,1271.8399999999995
174,12.61,655,0.019847,15.778,42,13.0,2.14,0.007953,15.778,1287.6179999999995
175,12.53,448,0.020089,10.816,41,9.0,2.21,0.008519,10.816,1298.4339999999995
176,12.53,492,0.02439,11.752,42,12.0,2.583,0.009939,11.752,1310.1859999999995
177,12.46,379,0.013193,9.006,42,5.0,2.195,0.008826,9.006,1319.1919999999996
178,12.43,723,0.026279,17.238,42,19.0,2.166,0.008964,17.238,1336.4299999999996
179,12.3,666,0.016517,15.96,42,11.0,2.125,0.010061,15.96,1352.3899999999996
180,12.27,494,0.016194,11.869,42,8.0,2.393,0.010522,11.869,1364.2589999999996
181,12.35,801,0.02372,19.38,41,19.0,2.403,0.009394,19.38,1383.6389999999997
182,12.43,695,0.025899,16.716,42,18.0,2.363,0.010254,16.716,1400.3549999999996
183,12.31,388,0.018041,9.299,42,7.0,2.497,0.008858,9.299,1409.6539999999995
184,12.22,235,0.008511,5.848,40,2.0,2.285,0.009355,5.848,1415.5019999999995
185,12.16,370,0.016216,8.847,42,6.0,2.4,0.008415,8.847,1424.3489999999995
186,12.17,456,0.026316,11.123,41,12.0,2.629,0.008042,11.123,1435.4719999999995
187,12.19,351,0.022792,8.399,42,8.0,2.348,0.008374,8.399,1443.8709999999994
188,12.19,631,0.019017,15.035,42,12.0,2.861,0.008523,15.035,1458.9059999999995
189,12.21,817,0.01836,19.526,42,15.0,2.45,0.008293,19.526,1478.4319999999996
190,12.3,770,0.027273,18.428,42,21.0,2.669,0.009139,18.428,1496.8599999999997
191,12.16,502,0.017928,12.087,42,9.0,2.731,0.010289,12.087,1508.9469999999997
192,12.11,490,0.012245,11.828,41,6.0,1.99,0.00889,11.828,1520.7749999999996
193,11.96,352,0.014205,8.579,41,5.0,2.165,0.007615,8.579,1529.3539999999996
194,12.12,846,0.023641,20.375,42,20.0,2.561,0.007949,20.375,1549.7289999999996
195,12.16,491,0.022403,12.001,41,11.0,2.485,0.007768,12.001,1561.7299999999996
196,12.0,488,0.02459,11.67,42,12.0,2.02,0.008291,11.67,1573.3999999999996
197,11.84,323,0.018576,6.857,47,6.0,2.622,0.012162,6.857,1580.2569999999996
198,11.81,381,0.015748,7.952,48,6.0,2.756,0.011564,7.952,1588.2089999999996
199,11.75,354,0.022599,7.457,47,8.0,2.802,0.010087,7.457,1595.6659999999997
200,11.69,902,0.015521,19.816,46,14.0,2.613,0.010786,19.816,1615.4819999999997
201,11.64,376,0.010638,9.23,41,4.0,2.38,0.009,9.23,1624.7119999999998
202,11.72,686,0.020408,16.64,41,14.0,2.481,0.009834,16.64,1641.3519999999999
203,11.63,550,0.025455,13.471,41,14.0,2.725,0.009401,13.471,1654.8229999999999
204,11.52,334,0.01497,8.086,41,5.0,2.769,0.009356,8.086,1662.9089999999999
205,11.65,903,0.023256,22.145,41,21.0,2.493,0.010126,22.145,1685.0539999999999
206,11.61,603,0.023217,14.434,42,14.0,3.085,0.00817,14.434,1699.4879999999998
207,11.59,464,0.017241,11.345,41,8.0,2.862,0.009045,11.345,1710.8329999999999
208,11.6,387,0.031008,9.341,41,12.0,2.271,0.0092,9.341,1720.1739999999998
209,11.58,290,0.024138,7.008,41,7.0,2.562,0.009545,7.008,1727.1819999999998
210,11.55,517,0.021277,12.715,41,11.0,2.497,0.008289,12.715,1739.8969999999997
211,11.54,635,0.012598,15.465,41,8.0,2.439,0.009055,15.465,1755.3619999999996
212,11.57,318,0.018868,7.898,40,6.0,2.871,0.008597,7.898,1763.2599999999995
213,11.71,657,0.039574,16.077,41,26.0,2.755,0.008386,16.077,1779.3369999999995
214,11.69,414,0.014493,10.081,41,6.0,2.138,0.007998,10.081,1789.4179999999994
215,11.61,479,0.018789,11.675,41,9.0,2.213,0.00853,11.675,1801.0929999999994
216,11.51,488,0.008197,11.723,42,4.0,2.568,0.00988,11.723,1812.8159999999993
217,11.52,657,0.021309,15.909,41,14.0,2.607,0.008736,15.909,1828.7249999999995
218,11.45,398,0.017588,9.45,42,7.0,2.616,0.008431,9.45,1838.1749999999995
219,11.41,563,0.012433,13.607,41,7.0,2.863,0.008407,13.607,1851.7819999999995
220,11.25,409,0.007335,10.133,40,3.0,2.56,0.009067,10.133,1861.9149999999995
221,11.23,490,0.020408,11.963,41,10.0,2.516,0.008567,11.963,1873.8779999999995
222,11.27,509,0.017682,12.294,41,9.0,2.597,0.007737,12.294,1886.1719999999996
223,11.3,467,0.019272,11.526,41,9.0,2.807,0.008008,11.526,1897.6979999999996
224,11.27,906,0.01766,21.771,42,16.0,2.272,0.007898,21.771,1919.4689999999996
225,11.17,343,0.008746,8.219,42,3.0,2.644,0.008479,8.219,1927.6879999999996
226,11.13,594,0.018519,14.23,42,11.0,2.577,0.008736,14.23,1941.9179999999997
227,11.2,622,0.017685,14.887,42,11.0,2.387,0.009307,14.887,1956.8049999999996
228,11.18,380,0.013158,9.059,42,5.0,1.971,0.008767,9.059,1965.8639999999996
229,11.11,471,0.016985,11.411,41,8.0,2.512,0.008442,11.411,1977.2749999999996
230,11.09,622,0.016077,15.185,41,10.0,2.537,0.007554,15.185,1992.4599999999996
231,11.1,393,0.017812,9.642,41,7.0,2.926,0.007732,9.642,2002.1019999999996
232,11.32,801,0.032459,19.366,41,26.0,2.487,0.007747,19.366,2021.4679999999996
233,11.25,485,0.016495,12.008,40,8.0,2.493,0.006887,12.008,2033.4759999999997
234,11.29,762,0.027559,18.532,41,21.0,2.491,0.007826,18.532,2052.008
235,11.28,344,0.020349,8.313,41,7.0,2.535,0.008687,8.313,2060.321
236,11.23,397,0.020151,9.692,41,8.0,2.244,0.009905,9.692,2070.013
237,11.08,460,0.021739,10.853,42,10.0,2.663,0.010063,10.853,2080.866
238,11.06,477,0.023061,11.101,43,11.0,2.484,0.010115,11.101,2091.967
239,10.91,510,0.017647,10.399,49,9.0,2.375,0.008896,10.399,2102.366
240,10.91,397,0.010076,8.309,48,4.0,2.889,0.009068,8.309,2110.675
241,10.89,355,0.025352,7.526,47,9.0,3.172,0.009391,7.526,2118.201
242,11.03,839,0.028605,19.289,43,24.0,2.197,0.008788,19.289,2137.4900000000002
243,11.01,422,0.009479,9.181,46,4.0,2.223,0.009207,9.181,2146.6710000000003
244,10.91,394,0.017766,8.32,47,7.0,2.355,0.010349,8.32,2154.9910000000004
245,11.0,990,0.017172,22.253,44,17.0,2.476,0.008884,22.253,2177.2440000000006
246,10.96,496,0.016129,10.594,47,8.0,2.554,0.008625,10.594,2187.8380000000006
247,11.03,634,0.020505,15.291,41,13.0,2.47,0.007815,15.291,2203.129000000001
248,11.06,773,0.021992,18.867,41,17.0,2.476,0.008896,18.867,2221.996000000001
249,11.11,524,0.017176,12.879,41,9.0,2.677,0.007383,12.879,2234.875000000001
250,11.21,560,0.028571,13.835,40,16.0,2.746,0.007801,13.835,2248.710000000001
251,11.32,659,0.028832,16.051,41,19.0,2.464,0.008222,16.051,2264.761000000001
252,11.26,776,0.032216,19.077,41,25.0,2.534,0.007821,19.077,2283.838000000001
253,11.14,457,0.02407,11.168,41,11.0,2.571,0.008955,11.168,2295.006000000001
254,11.34,1084,0.030443,26.494,41,33.0,2.474,0.010528,26.494,2321.5000000000014
255,11.41,771,0.022049,18.888,41,17.0,2.755,0.010376,18.888,2340.3880000000013
256,11.37,653,0.033691,15.977,41,22.0,2.292,0.010239,15.977,2356.365000000001
257,11.38,624,0.014423,15.266,41,9.0,2.663,0.009591,15.266,2371.631000000001
258,11.43,639,0.021909,15.489,41,14.0,2.338,0.008994,15.489,2387.1200000000013
259,11.51,802,0.01995,19.548,41,16.0,2.475,0.008756,19.548,2406.668000000001
260,11.53,299,0.020067,7.299,41,6.0,2.712,0.008565,7.299,2413.967000000001
261,11.46,633,0.023697,15.353,41,15.0,2.575,0.009937,15.353,2429.320000000001
262,11.51,741,0.02969,17.682,42,22.0,2.745,0.009784,17.682,2447.002000000001
263,11.63,651,0.030722,16.085,40,20.0,2.648,0.009006,16.085,2463.087000000001
264,11.52,458,0.017467,11.132,41,8.0,2.714,0.009367,11.132,2474.219000000001
265,11.52,414,0.016908,10.048,41,7.0,3.024,0.007221,10.048,2484.2670000000007
266,11.53,518,0.025097,12.597,41,13.0,2.166,0.00859,12.597,2496.864000000001
267,11.49,608,0.018092,14.837,41,11.0,2.419,0.007667,14.837,2511.701000000001
268,11.63,829,0.025332,20.013,41,21.0,2.624,0.008391,20.013,2531.714000000001
269,11.69,364,0.024725,8.827,41,9.0,2.67,0.012967,8.827,2540.541000000001
270,11.76,623,0.028892,15.385,40,18.0,2.973,0.010403,15.385,2555.9260000000013
271,11.71,390,0.010256,9.534,41,4.0,2.436,0.010457,9.534,2565.4600000000014
272,11.67,433,0.025404,10.573,41,11.0,2.344,0.012532,10.573,2576.0330000000013
273,11.68,708,0.022599,17.518,40,16.0,2.367,0.010157,17.518,2593.5510000000013
274,11.64,476,0.018908,11.66,41,9.0,2.693,0.011263,11.66,2605.211000000001
275,11.76,619,0.033926,15.343,40,21.0,2.751,0.00988,15.343,2620.554000000001
276,11.67,274,0.010949,6.54,42,3.0,2.737,0.010202,6.54,2627.094000000001
277,11.76,668,0.020958,16.634,40,14.0,2.537,0.010053,16.634,2643.728000000001
278,11.64,469,0.014925,11.349,41,7.0,2.26,0.011333,11.349,2655.077000000001
279,11.62,577,0.015598,12.434,46,9.0,2.515,0.011153,12.434,2667.5110000000013
280,11.77,774,0.029716,16.898,46,23.0,2.421,0.009746,16.898,2684.4090000000015
281,11.68,599,0.016694,13.27,45,10.0,2.748,0.010021,13.27,2697.6790000000015
282,11.69,641,0.029641,15.341,42,19.0,2.427,0.00966,15.341,2713.0200000000013
283,11.82,980,0.020408,24.165,41,20.0,2.73,0.009107,24.165,2737.1850000000013
284,11.89,352,0.025568,8.696,40,9.0,2.648,0.009473,8.696,2745.881000000001
285,12.01,647,0.027821,16.182,40,18.0,2.437,0.010062,16.182,2762.063000000001
286,11.95,386,0.015544,9.441,41,6.0,2.648,0.010372,9.441,2771.504000000001
287,11.98,499,0.022044,12.108,41,11.0,3.124,0.011303,12.108,2783.612000000001
288,12.04,626,0.028754,15.032,42,18.0,2.665,0.01108,15.032,2798.644000000001
289,11.95,306,0.019608,7.468,41,6.0,3.062,0.010963,7.468,2806.112000000001
290,12.04,794,0.037783,19.33,41,30.0,2.793,0.010894,19.33,2825.442000000001
291,12.08,502,0.025896,12.299,41,13.0,2.524,0.011211,12.299,2837.741000000001
292,12.12,641,0.015601,16.038,40,10.0,2.296,0.011311,16.038,2853.779000000001
293,12.37,824,0.036408,20.344,41,30.0,2.852,0.011049,20.344,2874.123000000001
294,12.28,483,0.022774,11.874,41,11.0,2.76,0.009664,11.874,2885.9970000000008
295,12.3,475,0.027368,11.593,41,13.0,3.021,0.01136,11.593,2897.5900000000006
296,12.26,287,0.027875,7.247,40,8.0,2.777,0.009183,7.247,2904.8370000000004
297,12.26,375,0.016,8.949,42,6.0,2.96,0.011656,8.949,2913.7860000000005
298,12.3,479,0.020877,11.641,41,10.0,2.923,0.011607,11.641,2925.4270000000006
299,12.35,479,0.02714,11.742,41,13.0,2.511,0.009479,11.742,2937.169000000001
300,12.47,779,0.033376,19.073,41,26.0,2.433,0.010393,19.073,2956.2420000000006
301,12.62,668,0.028443,16.625,40,19.0,2.716,0.009416,16.625,2972.8670000000006
302,12.59,508,0.021654,12.334,41,11.0,2.585,0.010752,12.334,2985.2010000000005
303,12.57,499,0.024048,12.322,40,12.0,2.629,0.010007,12.322,2997.5230000000006
304,12.66,723,0.019364,17.434,41,14.0,2.722,0.009855,17.434,3014.957000000001
305,12.53,511,0.015656,12.506,41,8.0,2.603,0.010923,12.506,3027.4630000000006
306,12.57,590,0.030508,14.222,41,18.0,2.581,0.01037,14.222,3041.685000000001
307,12.57,533,0.015009,13.011,41,8.0,2.869,0.011289,13.011,3054.696000000001
308,12.56,511,0.021526,12.589,41,11.0,2.722,0.011853,12.589,3067.2850000000008
309,12.62,509,0.02554,12.437,41,13.0,3.026,0.011675,12.437,3079.7220000000007
310,12.74,828,0.027778,20.418,41,23.0,2.926,0.010947,20.418,3100.140000000001
311,12.86,781,0.025608,19.873,39,20.0,2.456,0.010193,19.873,3120.013000000001
312,12.95,607,0.024712,15.151,40,15.0,2.578,0.010419,15.151,3135.1640000000007
313,12.8,527,0.020873,13.04,40,11.0,2.484,0.008906,13.04,3148.2040000000006
314,12.85,396,0.027778,9.818,40,11.0,2.644,0.011403,9.818,3158.022000000001
315,12.78,338,0.005917,8.268,41,2.0,2.698,0.013014,8.268,3166.290000000001
316,13.03,898,0.032294,21.868,41,29.0,2.629,0.010903,21.868,3188.158000000001
317,13.01,524,0.022901,11.633,45,12.0,2.563,0.01142,11.633,3199.7910000000006
318,13.16,824,0.026699,18.957,43,22.0,2.623,0.010412,18.957,3218.7480000000005
319,13.18,579,0.015544,14.51,40,9.0,2.668,0.010983,14.51,3233.2580000000007
320,13.45,1036,0.028958,25.514,41,30.0,2.342,0.009585,25.514,3258.772000000001
321,13.45,378,0.026455,9.488,40,10.0,2.926,0.010301,9.488,3268.2600000000007
322,13.48,326,0.03681,8.02,41,12.0,2.819,0.010568,8.02,3276.2800000000007
323,13.58,927,0.020496,23.116,40,19.0,2.485,0.01106,23.116,3299.3960000000006
324,13.51,387,0.023256,9.535,41,9.0,3.036,0.009108,9.535,3308.9310000000005
325,13.67,802,0.023691,20.014,40,19.0,2.532,0.010996,20.014,3328.9450000000006
326,13.68,441,0.027211,11.009,40,12.0,2.143,0.00981,11.009,3339.9540000000006
327,13.62,281,0.017794,6.856,41,5.0,2.48,0.01249,6.856,3346.810000000001
328,13.66,400,0.0225,10.214,39,9.0,2.405,0.011126,10.214,3357.024000000001
329,13.65,376,0.018617,9.208,41,7.0,2.582,0.010613,9.208,3366.232000000001
