Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
636,19.15,822,0.030414,20.695,40,25.0,2.236,0.019694,20.695,7282.564000000004
637,19.18,589,0.039049,15.023,39,23.0,2.615,0.021639,15.023,7297.587000000004
638,19.11,590,0.032203,14.732,40,19.0,2.361,0.020064,14.732,7312.319000000004
639,19.11,457,0.032823,11.728,39,15.0,2.786,0.020691,11.728,7324.047000000004
640,19.08,527,0.034156,13.501,39,18.0,2.581,0.019892,13.501,7337.548000000004
641,19.08,640,0.034375,16.113,40,22.0,2.888,0.021428,16.113,7353.661000000005
642,19.04,638,0.032915,16.248,39,21.0,2.249,0.021383,16.248,7369.909000000004
643,19.13,618,0.037217,15.788,39,23.0,2.775,0.019724,15.788,7385.697000000004
644,18.98,638,0.031348,16.184,39,20.0,2.832,0.019662,16.184,7401.881000000004
645,19.13,910,0.031868,22.883,40,29.0,2.48,0.021313,22.883,7424.764000000004
646,19.1,465,0.034409,11.512,40,16.0,2.759,0.024152,11.512,7436.2760000000035
647,18.99,482,0.03112,12.115,40,15.0,2.975,0.019522,12.115,7448.391000000003
648,19.06,784,0.02551,19.967,39,20.0,2.5,0.020829,19.967,7468.358000000003
649,19.11,593,0.033727,14.909,40,20.0,2.595,0.019411,14.909,7483.267000000003
650,19.24,699,0.035765,17.826,39,25.0,2.886,0.022644,17.826,7501.093000000003
651,19.17,542,0.03321,14.068,39,18.0,2.688,0.024026,14.068,7515.161000000003
652,19.35,743,0.030956,18.951,39,23.0,2.649,0.020243,18.951,7534.112000000003
653,19.39,504,0.031746,12.571,40,16.0,2.544,0.024075,12.571,7546.683000000003
654,19.42,339,0.035398,8.675,39,12.0,2.383,0.022235,8.675,7555.358000000003
655,19.36,446,0.038117,11.657,38,17.0,2.711,0.021871,11.657,7567.015000000003
656,19.38,412,0.026699,10.454,39,11.0,2.864,0.024635,10.454,7577.469000000003
657,19.21,302,0.036424,7.627,40,11.0,2.639,0.020818,7.627,7585.096000000003
658,19.16,391,0.025575,10.015,39,10.0,2.987,0.021856,10.015,7595.1110000000035
659,19.07,383,0.031332,9.824,39,12.0,2.577,0.022925,9.824,7604.935000000003
660,19.01,467,0.034261,11.819,40,16.0,2.981,0.022425,11.819,7616.7540000000035
661,19.16,827,0.037485,18.837,44,31.0,2.469,0.021795,18.837,7635.591000000004
662,19.04,390,0.028205,8.808,44,11.0,2.374,0.020196,8.808,7644.399000000004
663,18.92,262,0.019084,5.922,44,5.0,2.832,0.025823,5.922,7650.321000000004
664,18.92,481,0.035343,10.788,45,17.0,2.407,0.021681,10.788,7661.109000000003
665,19.03,609,0.034483,15.148,40,21.0,2.489,0.023499,15.148,7676.257000000003
666,19.06,558,0.03405,14.294,39,19.0,2.742,0.021557,14.294,7690.551000000003
667,19.04,828,0.036232,21.056,39,30.0,2.511,0.022138,21.056,7711.607000000003
668,18.98,718,0.02507,18.366,39,18.0,2.609,0.022847,18.366,7729.973000000003
669,19.0,564,0.037234,14.258,40,21.0,2.75,0.020386,14.258,7744.2310000000025
670,19.04,585,0.023932,15.047,39,14.0,2.609,0.023291,15.047,7759.278000000002
671,19.04,362,0.030387,9.256,39,11.0,2.406,0.022927,9.256,7768.534000000002
672,18.94,523,0.032505,13.085,40,17.0,2.256,0.023245,13.085,7781.619000000002
673,18.89,522,0.02682,13.573,38,14.0,2.556,0.022556,13.573,7795.192000000003
674,19.03,772,0.03886,19.701,39,30.0,2.418,0.022942,19.701,7814.893000000003
675,18.91,384,0.026042,9.814,39,10.0,2.742,0.021889,9.814,7824.707000000003
676,18.69,298,0.020134,7.616,39,6.0,2.668,0.020591,7.616,7832.323000000003
677,18.8,745,0.038926,18.806,40,29.0,2.569,0.023176,18.806,7851.129000000003
678,18.89,666,0.037538,16.998,39,25.0,2.444,0.024267,16.998,7868.127000000002
679,18.81,344,0.031977,8.768,39,11.0,2.233,0.025408,8.768,7876.895000000002
680,18.72,514,0.031128,13.017,39,16.0,2.36,0.02296,13.017,7889.912000000002
681,18.76,705,0.034043,17.748,40,24.0,2.913,0.021655,17.748,7907.660000000002
682,18.73,264,0.026515,6.617,40,7.0,2.008,0.023331,6.617,7914.277000000002
683,18.88,797,0.036386,20.34,39,29.0,2.56,0.022503,20.34,7934.617000000002
684,18.96,499,0.032064,12.687,39,16.0,2.353,0.022738,12.687,7947.304000000002
685,19.13,865,0.035838,22.172,39,31.0,2.474,0.022081,22.172,7969.4760000000015
686,19.24,643,0.03577,16.223,40,23.0,2.4,0.022905,16.223,7985.699000000001
687,19.21,711,0.033755,18.099,39,24.0,2.795,0.024827,18.099,8003.798000000002
688,19.23,629,0.038156,16.282,39,24.0,2.583,0.025159,16.282,8020.080000000002
689,19.31,609,0.027915,15.705,39,17.0,2.53,0.022001,15.705,8035.785000000002
690,19.42,1018,0.028487,26.247,39,29.0,2.685,0.020922,26.247,8062.032000000002
691,19.27,400,0.0325,10.399,38,13.0,2.105,0.024808,10.399,8072.431000000002
692,19.15,398,0.037688,10.376,38,15.0,2.628,0.022273,10.376,8082.8070000000025
693,19.17,626,0.036741,15.977,39,23.0,2.551,0.024132,15.977,8098.784000000002
694,18.97,641,0.032761,16.459,39,21.0,2.722,0.022579,16.459,8115.243000000002
695,19.05,660,0.031818,16.12,41,21.0,2.011,0.025743,16.12,8131.363000000002
696,18.99,429,0.027972,9.717,44,12.0,2.245,0.023817,9.717,8141.080000000002
697,19.02,549,0.043716,12.568,44,24.0,2.659,0.025386,12.568,8153.648000000002
698,18.9,428,0.030374,10.859,39,13.0,2.39,0.024625,10.859,8164.507000000002
699,18.93,448,0.033482,11.595,39,15.0,2.975,0.022584,11.595,8176.102000000003
700,18.81,491,0.032587,12.718,39,16.0,3.092,0.022028,12.718,8188.820000000002
701,18.8,397,0.027708,10.546,38,11.0,2.494,0.01889,10.546,8199.366000000002
702,18.92,966,0.030021,24.731,39,29.0,2.569,0.025706,24.731,8224.097000000002
703,18.73,298,0.016779,7.731,39,5.0,2.507,0.02426,7.731,8231.828000000001
704,18.85,594,0.043771,15.14,39,26.0,2.537,0.026246,15.14,8246.968
705,18.75,540,0.035185,13.861,39,19.0,2.294,0.023589,13.861,8260.829000000002
706,18.86,824,0.03034,20.865,39,25.0,2.612,0.023154,20.865,8281.694000000001
707,18.93,512,0.029297,13.353,38,15.0,2.664,0.023667,13.353,8295.047
708,19.04,948,0.030591,24.276,39,29.0,2.387,0.025028,24.276,8319.323
709,18.99,477,0.025157,12.447,38,12.0,2.038,0.026249,12.447,8331.77
710,19.18,825,0.042424,21.273,39,35.0,2.758,0.023626,21.273,8353.043
711,19.07,261,0.015326,6.624,39,4.0,2.544,0.027409,6.624,8359.667
712,18.81,412,0.019417,10.384,40,8.0,1.786,0.024925,10.384,8370.051
713,18.81,439,0.027335,11.083,40,12.0,2.296,0.024732,11.083,8381.134
714,18.79,534,0.022472,13.553,39,12.0,2.586,0.025289,13.553,8394.687
715,18.84,738,0.031165,19.18,38,23.0,2.428,0.024259,19.18,8413.867
716,18.7,478,0.025105,12.241,39,12.0,2.686,0.02577,12.241,8426.108
717,18.93,1015,0.032512,25.965,39,33.0,2.645,0.025752,25.965,8452.073
718,18.95,850,0.036471,21.559,39,31.0,2.868,0.024398,21.559,8473.632
719,19.02,638,0.032915,16.221,39,21.0,2.456,0.024033,16.221,8489.853
720,19.11,903,0.033223,23.334,39,30.0,2.465,0.02526,23.334,8513.187
721,19.03,277,0.025271,7.193,39,7.0,2.762,0.028493,7.193,8520.38
722,18.97,497,0.032193,12.958,38,16.0,3.181,0.022253,12.958,8533.338
723,19.07,847,0.030697,21.992,39,26.0,2.641,0.027159,21.992,8555.33
724,19.01,651,0.033794,16.695,39,22.0,2.63,0.023957,16.695,8572.025
725,18.91,351,0.034188,9.242,38,12.0,3.074,0.025736,9.242,8581.267
726,18.83,503,0.025845,13.634,37,13.0,2.437,0.026761,13.634,8594.901
727,18.78,584,0.034247,14.921,39,20.0,2.574,0.026162,14.921,8609.822
728,18.94,720,0.0375,18.295,39,27.0,2.314,0.028642,18.295,8628.117
729,19.06,831,0.030084,20.102,41,25.0,2.39,0.022716,20.102,8648.219000000001
730,19.01,511,0.043053,12.082,42,22.0,2.822,0.025389,12.082,8660.301000000001
731,18.97,556,0.026978,13.097,42,15.0,2.556,0.028442,13.097,8673.398000000001
732,18.97,569,0.031634,14.823,38,18.0,2.627,0.027338,14.823,8688.221000000001
733,18.99,661,0.039334,17.039,39,26.0,2.908,0.026186,17.039,8705.260000000002
734,18.95,414,0.036232,10.827,38,15.0,2.423,0.02724,10.827,8716.087000000001
735,18.91,597,0.041876,15.266,39,25.0,2.99,0.022783,15.266,8731.353000000001
736,18.87,548,0.038321,14.208,39,21.0,2.25,0.0291,14.208,8745.561000000002
737,18.86,623,0.035313,16.227,38,22.0,2.806,0.027253,16.227,8761.788000000002
738,18.87,719,0.027816,18.722,38,20.0,2.62,0.027261,18.722,8780.510000000002
739,19.01,802,0.03616,20.82,39,29.0,2.489,0.024206,20.82,8801.330000000002
740,19.04,664,0.031627,17.024,39,21.0,2.64,0.025948,17.024,8818.354000000001
741,18.88,329,0.018237,8.588,38,6.0,2.62,0.026759,8.588,8826.942000000001
742,18.79,395,0.03038,10.229,39,12.0,3.053,0.029152,10.229,8837.171
743,18.7,435,0.032184,11.073,39,14.0,2.163,0.02349,11.073,8848.244
744,18.65,520,0.028846,13.402,39,15.0,2.658,0.029146,13.402,8861.646
745,18.65,789,0.036755,20.097,39,29.0,2.665,0.026592,20.097,8881.743
746,18.63,501,0.027944,13.087,38,14.0,2.585,0.030763,13.087,8894.83
747,18.72,679,0.035346,17.888,38,24.0,2.7,0.027363,17.888,8912.718
748,18.6,328,0.02439,8.471,39,8.0,2.122,0.033082,8.471,8921.189
749,18.59,565,0.033628,14.579,39,19.0,2.904,0.026074,14.579,8935.768
750,18.64,881,0.034052,22.603,39,30.0,2.631,0.026767,22.603,8958.371
751,18.67,535,0.039252,13.703,39,21.0,2.979,0.027192,13.703,8972.073999999999
752,18.71,719,0.037552,18.744,38,27.0,2.533,0.027548,18.744,8990.818
753,18.83,889,0.031496,23.076,39,28.0,2.475,0.030064,23.076,9013.893999999998
754,18.9,618,0.030744,16.244,38,19.0,2.521,0.027317,16.244,9030.137999999999
755,19.01,764,0.036649,19.919,38,28.0,2.848,0.024721,19.919,9050.056999999999
756,19.17,923,0.029252,23.763,39,27.0,2.352,0.024311,23.763,9073.82
757,19.25,521,0.036468,13.73,38,19.0,2.415,0.028507,13.73,9087.55
758,19.23,297,0.026936,7.681,39,8.0,2.067,0.033415,7.681,9095.231
759,19.23,374,0.032086,9.529,39,12.0,2.997,0.027266,9.529,9104.76
760,19.16,472,0.019068,12.023,39,9.0,2.831,0.027864,12.023,9116.783
761,19.02,639,0.026604,16.606,38,17.0,2.222,0.025694,16.606,9133.389
762,19.0,322,0.02795,7.209,45,9.0,2.677,0.027418,7.209,9140.598
763,19.03,446,0.017937,9.854,45,8.0,2.058,0.026347,9.854,9150.452
764,19.02,494,0.032389,11.701,42,16.0,2.057,0.030368,11.701,9162.152999999998
765,19.0,649,0.029276,15.192,43,19.0,2.279,0.028401,15.192,9177.344999999998
766,18.92,487,0.022587,11.828,41,11.0,2.682,0.025162,11.828,9189.172999999997
767,18.96,1032,0.032946,24.276,43,34.0,2.614,0.026477,24.276,9213.448999999997
768,18.86,273,0.029304,6.57,42,8.0,2.747,0.030185,6.57,9220.018999999997
769,18.92,707,0.03819,16.051,44,27.0,2.741,0.031009,16.051,9236.069999999996
770,18.99,691,0.030391,18.058,38,21.0,2.564,0.02592,18.058,9254.127999999997
771,19.05,617,0.027553,16.159,38,17.0,2.796,0.030908,16.159,9270.286999999997
772,19.04,503,0.031809,12.997,39,16.0,2.507,0.029852,12.997,9283.283999999996
773,19.21,851,0.036428,22.172,38,31.0,2.463,0.031537,22.172,9305.455999999996
774,19.16,823,0.030377,21.848,38,25.0,2.53,0.026532,21.848,9327.303999999996
775,19.32,814,0.031941,21.096,39,26.0,2.918,0.029992,21.096,9348.399999999996
776,19.38,458,0.026201,11.933,38,12.0,2.293,0.029838,11.933,9360.332999999997
777,19.26,612,0.027778,16.185,38,17.0,2.266,0.027141,16.185,9376.517999999996
778,19.27,673,0.038633,17.523,38,26.0,2.626,0.027815,17.523,9394.040999999996
779,19.4,697,0.034433,18.154,38,24.0,2.57,0.028827,18.154,9412.194999999996
780,19.39,473,0.031712,12.367,38,15.0,2.622,0.029889,12.367,9424.561999999996
781,19.24,416,0.021635,11.305,37,9.0,2.252,0.031747,11.305,9435.866999999997
782,19.33,491,0.032587,12.569,39,16.0,2.578,0.026009,12.569,9448.435999999996
783,19.29,614,0.040717,15.984,38,25.0,2.668,0.031108,15.984,9464.419999999996
784,19.31,573,0.031414,14.595,39,18.0,2.827,0.029186,14.595,9479.014999999996
785,19.16,425,0.037647,11.212,38,16.0,2.111,0.028983,11.212,9490.226999999995
786,19.2,832,0.032452,21.732,38,27.0,2.871,0.028267,21.732,9511.958999999995
787,19.04,281,0.02847,7.346,38,8.0,2.637,0.025063,7.346,9519.304999999995
788,19.01,570,0.036842,14.957,38,21.0,2.618,0.029489,14.957,9534.261999999995
789,19.1,613,0.042414,16.164,38,26.0,2.703,0.027304,16.164,9550.425999999996
790,19.08,695,0.038849,18.184,38,27.0,2.905,0.032674,18.184,9568.609999999995
791,19.27,876,0.03653,23.089,38,32.0,2.877,0.02993,23.089,9591.698999999995
792,19.24,387,0.031008,10.018,39,12.0,2.716,0.025702,10.018,9601.716999999995
793,19.33,868,0.036866,22.765,38,32.0,3.015,0.030119,22.765,9624.481999999995
794,19.32,609,0.032841,16.009,38,20.0,2.118,0.03267,16.009,9640.490999999995
795,19.33,624,0.035256,16.602,38,22.0,2.256,0.032559,16.602,9657.092999999995
796,19.49,713,0.039271,18.578,38,28.0,2.85,0.031754,18.578,9675.670999999995
797,19.58,772,0.042746,20.175,38,33.0,2.924,0.02953,20.175,9695.845999999994
798,19.79,976,0.034836,22.941,43,34.0,2.583,0.030295,22.941,9718.786999999995
799,19.96,738,0.04336,18.475,40,32.0,2.332,0.027004,18.475,9737.261999999995
800,20.08,660,0.042424,17.579,38,28.0,2.911,0.028203,17.579,9754.840999999995
801,20.08,372,0.02957,9.966,37,11.0,2.621,0.029162,9.966,9764.806999999995
802,19.99,621,0.032206,16.198,38,20.0,2.427,0.028878,16.198,9781.004999999996
803,20.19,677,0.036928,17.89,38,25.0,2.375,0.031148,17.89,9798.894999999995
804,20.17,651,0.036866,16.972,38,24.0,2.369,0.032958,16.972,9815.866999999995
805,20.16,520,0.034615,13.71,38,18.0,2.687,0.034253,13.71,9829.576999999994
806,20.14,534,0.043071,14.02,38,23.0,2.478,0.031941,14.02,9843.596999999994
807,20.19,562,0.035587,14.803,38,20.0,2.324,0.029398,14.803,9858.399999999994
808,20.17,615,0.043902,16.116,38,27.0,3.117,0.036924,16.116,9874.515999999994
809,20.23,569,0.031634,15.658,36,18.0,2.974,0.029387,15.658,9890.173999999994
810,19.99,419,0.026253,11.014,38,11.0,2.088,0.029281,11.014,9901.187999999993
811,20.12,483,0.035197,12.822,38,17.0,2.294,0.03666,12.822,9914.009999999993
812,20.29,668,0.037425,17.286,39,25.0,2.666,0.030871,17.286,9931.295999999993
813,20.39,727,0.030261,18.918,38,22.0,2.283,0.034124,18.918,9950.213999999993
814,20.48,633,0.033175,16.882,37,21.0,2.517,0.027761,16.882,9967.095999999992
815,20.49,757,0.031704,19.846,38,24.0,2.779,0.033546,19.846,9986.941999999992
816,20.59,629,0.034976,16.75,38,22.0,2.571,0.033148,16.75,10003.691999999992
817,20.37,391,0.028133,10.473,37,11.0,2.381,0.037315,10.473,10014.164999999992
818,20.32,871,0.029851,23.157,38,26.0,2.778,0.032849,23.157,10037.321999999991
819,20.2,369,0.02439,9.89,37,9.0,2.78,0.031685,9.89,10047.21199999999
820,20.09,571,0.033275,15.206,38,19.0,2.56,0.032853,15.206,10062.41799999999
821,20.29,659,0.040971,17.588,37,27.0,2.868,0.033236,17.588,10080.00599999999
822,20.34,652,0.032209,17.672,37,21.0,2.339,0.032286,17.672,10097.67799999999
823,20.28,561,0.035651,14.727,38,20.0,2.779,0.033403,14.727,10112.404999999992
824,20.34,837,0.033453,22.081,38,28.0,2.987,0.033559,22.081,10134.485999999992
825,20.34,411,0.029197,10.877,38,12.0,2.616,0.03495,10.877,10145.362999999992
826,20.42,531,0.039548,13.995,38,21.0,2.567,0.031829,13.995,10159.357999999993
827,20.43,654,0.03211,17.166,38,21.0,2.046,0.043055,17.166,10176.523999999992
828,20.38,586,0.037543,15.552,38,22.0,2.865,0.033905,15.552,10192.075999999992
829,20.37,598,0.040134,15.232,39,24.0,2.885,0.034825,15.232,10207.307999999992
830,20.33,488,0.036885,12.849,38,18.0,3.086,0.036646,12.849,10220.156999999992
831,20.32,367,0.038147,9.077,40,14.0,2.548,0.033827,9.077,10229.233999999991
832,20.44,840,0.035714,20.495,41,30.0,2.317,0.036571,20.495,10249.728999999992
833,20.48,880,0.034091,21.171,42,30.0,2.718,0.034239,21.171,10270.899999999992
834,20.65,1081,0.029602,25.537,42,32.0,2.267,0.036682,25.537,10296.436999999993
835,20.71,875,0.035429,20.965,42,31.0,2.57,0.032584,20.965,10317.401999999993
836,20.76,751,0.034621,19.053,39,26.0,2.258,0.035839,19.053,10336.454999999993
837,20.7,553,0.028933,14.716,38,16.0,2.15,0.03673,14.716,10351.170999999993
838,20.69,599,0.03172,16.108,37,19.0,2.072,0.040034,16.108,10367.278999999993
839,20.5,275,0.036364,7.259,38,10.0,3.375,0.038397,7.259,10374.537999999993
840,20.54,646,0.0387,16.491,39,25.0,2.712,0.036017,16.491,10391.028999999993
841,20.72,721,0.033287,18.366,39,24.0,2.143,0.036102,18.366,10409.394999999993
842,20.93,1037,0.031823,27.329,38,33.0,2.436,0.033917,27.329,10436.723999999993
843,21.11,869,0.036824,23.245,37,32.0,2.654,0.034341,23.245,10459.968999999994
844,21.05,329,0.027356,8.882,37,9.0,3.073,0.032781,8.882,10468.850999999993
845,21.01,671,0.037258,17.886,38,25.0,2.367,0.037922,17.886,10486.736999999994
846,20.97,275,0.036364,7.259,38,10.0,2.796,0.037683,7.259,10493.995999999994
847,20.84,357,0.030812,9.406,38,11.0,2.356,0.037712,9.406,10503.401999999995
848,20.9,459,0.030501,12.273,37,14.0,2.453,0.03355,12.273,10515.674999999994
849,20.83,443,0.027088,11.53,38,12.0,3.025,0.037063,11.53,10527.204999999994
850,20.64,350,0.031429,9.259,38,11.0,2.906,0.031128,9.259,10536.463999999994
851,20.53,496,0.020161,12.997,38,10.0,1.772,0.032847,12.997,10549.460999999994
852,20.42,544,0.029412,14.62,37,16.0,2.651,0.040511,14.62,10564.080999999995
853,20.25,292,0.037671,7.722,38,11.0,3.014,0.03673,7.722,10571.802999999994
854,20.34,763,0.036697,19.974,38,28.0,2.74,0.031547,19.974,10591.776999999995
855,20.3,720,0.033333,19.128,38,24.0,2.797,0.033163,19.128,10610.904999999995
856,20.18,519,0.028902,14.027,37,15.0,2.938,0.030338,14.027,10624.931999999995
857,20.28,728,0.039835,19.246,38,29.0,2.768,0.036716,19.246,10644.177999999994
858,20.44,766,0.031332,20.472,37,24.0,3.029,0.03529,20.472,10664.649999999994
859,20.58,815,0.031902,21.738,37,26.0,2.288,0.035103,21.738,10686.387999999994
860,20.61,343,0.034985,9.383,37,12.0,2.388,0.030649,9.383,10695.770999999993
861,20.55,280,0.039286,7.338,38,11.0,3.125,0.030685,7.338,10703.108999999993
862,20.64,532,0.033835,14.101,38,18.0,2.573,0.030413,14.101,10717.209999999994
863,20.72,426,0.037559,11.438,37,16.0,2.81,0.035341,11.438,10728.647999999994
864,20.79,584,0.039384,15.809,37,23.0,2.534,0.033436,15.809,10744.456999999993
865,20.76,556,0.028777,14.807,38,16.0,2.135,0.029747,14.807,10759.263999999994
866,20.85,540,0.037037,14.189,38,20.0,2.959,0.042131,14.189,10773.452999999994
867,20.72,640,0.032813,16.898,38,21.0,2.806,0.032438,16.898,10790.350999999993
868,20.74,297,0.03367,7.662,39,10.0,1.552,0.038416,7.662,10798.012999999994
869,20.59,450,0.026667,10.744,42,12.0,2.476,0.037555,10.744,10808.756999999994
870,20.74,981,0.036697,23.965,41,36.0,2.554,0.03379,23.965,10832.721999999994
871,20.8,802,0.028678,19.48,41,23.0,2.329,0.031899,19.48,10852.201999999994
872,20.8,479,0.033403,11.802,41,16.0,2.276,0.03236,11.802,10864.003999999994
873,20.73,771,0.031128,18.735,41,24.0,2.375,0.037874,18.735,10882.738999999994
874,20.54,236,0.025424,5.782,41,6.0,2.805,0.028673,5.782,10888.520999999993
875,20.41,464,0.028017,11.138,42,13.0,3.116,0.039766,11.138,10899.658999999994
876,20.51,714,0.030812,18.648,38,22.0,2.265,0.040775,18.648,10918.306999999993
877,20.66,881,0.036322,23.452,38,32.0,2.573,0.034389,23.452,10941.758999999993
878,20.65,683,0.036603,18.339,37,25.0,2.647,0.040832,18.339,10960.097999999993
879,20.7,885,0.032768,23.35,38,29.0,2.476,0.037243,23.35,10983.447999999993
880,20.74,461,0.041215,12.424,37,19.0,2.544,0.037989,12.424,10995.871999999994
881,20.77,462,0.025974,12.223,38,12.0,1.935,0.031038,12.223,11008.094999999994
882,20.89,715,0.039161,18.882,38,28.0,1.964,0.035612,18.882,11026.976999999993
883,20.8,480,0.033333,12.566,38,16.0,3.154,0.034255,12.566,11039.542999999994
884,20.9,692,0.040462,18.433,38,28.0,2.192,0.036608,18.433,11057.975999999995
885,21.02,667,0.041979,17.656,38,28.0,2.202,0.033194,17.656,11075.631999999996
886,21.02,819,0.032967,21.743,38,27.0,2.681,0.038115,21.743,11097.374999999996
887,21.25,937,0.033084,24.895,38,31.0,2.401,0.033871,24.895,11122.269999999997
888,21.18,467,0.029979,12.173,38,14.0,2.904,0.034996,12.173,11134.442999999997
889,21.02,264,0.037879,6.937,38,10.0,2.231,0.034593,6.937,11141.379999999997
890,20.84,283,0.031802,7.459,38,9.0,2.901,0.034298,7.459,11148.838999999998
891,20.73,536,0.039179,14.33,37,21.0,3.241,0.036716,14.33,11163.168999999998
892,20.83,697,0.031564,18.4,38,22.0,2.607,0.032019,18.4,11181.568999999998
893,20.69,512,0.035156,13.758,37,18.0,2.773,0.034278,13.758,11195.326999999997
894,20.56,405,0.017284,10.87,37,7.0,2.336,0.029121,10.87,11206.196999999998
895,20.62,785,0.035669,21.277,37,28.0,2.977,0.037661,21.277,11227.473999999998
896,20.43,281,0.032028,7.321,38,9.0,3.295,0.035724,7.321,11234.794999999998
897,20.22,446,0.026906,11.729,38,12.0,3.002,0.038934,11.729,11246.523999999998
898,20.05,453,0.037528,12.287,37,17.0,2.737,0.03482,12.287,11258.810999999998
899,20.03,846,0.035461,22.32,38,30.0,2.852,0.036684,22.32,11281.130999999998
900,19.88,431,0.030162,11.725,37,13.0,2.596,0.038863,11.725,11292.855999999998
901,20.01,680,0.035294,18.092,38,24.0,2.731,0.033836,18.092,11310.947999999999
902,19.97,532,0.030075,14.614,36,16.0,2.966,0.036204,14.614,11325.561999999998
903,19.93,645,0.032558,16.927,38,21.0,2.612,0.034667,16.927,11342.488999999998
904,19.88,698,0.027221,18.324,38,19.0,2.135,0.038586,18.324,11360.812999999998
905,19.91,585,0.035897,14.517,40,21.0,2.956,0.03268,14.517,11375.329999999998
906,19.78,420,0.02381,9.83,43,10.0,2.85,0.037203,9.83,11385.159999999998
907,19.72,397,0.035264,9.727,41,14.0,2.131,0.038369,9.727,11394.886999999999
908,19.58,555,0.023423,13.411,41,13.0,2.079,0.036049,13.411,11408.297999999999
909,19.62,657,0.033486,17.231,38,22.0,3.312,0.039166,17.231,11425.528999999999
910,19.67,500,0.032,13.413,37,16.0,2.65,0.039849,13.413,11438.942
911,19.63,306,0.042484,8.312,37,13.0,3.255,0.034568,8.312,11447.253999999999
912,19.64,776,0.033505,20.754,37,26.0,2.305,0.035337,20.754,11468.008
913,19.59,613,0.027732,16.285,38,17.0,2.626,0.034809,16.285,11484.293
914,19.48,286,0.034965,7.632,37,10.0,2.675,0.038637,7.632,11491.925
915,19.45,623,0.033708,16.506,38,21.0,2.215,0.039249,16.506,11508.430999999999
916,19.35,450,0.026667,11.964,38,12.0,2.6,0.035827,11.964,11520.394999999999
917,19.54,885,0.033898,23.53,38,30.0,3.123,0.035391,23.53,11543.925
918,19.51,638,0.03605,17.339,37,23.0,2.746,0.040112,17.339,11561.264
919,19.65,700,0.032857,18.528,38,23.0,2.299,0.034397,18.528,11579.792
920,19.7,721,0.033287,19.107,38,24.0,2.695,0.037143,19.107,11598.899
921,19.57,526,0.026616,13.807,38,14.0,2.627,0.040587,13.807,11612.706
922,19.57,501,0.041916,13.325,38,21.0,2.735,0.043682,13.325,11626.031
923,19.48,321,0.034268,8.476,38,11.0,2.72,0.037124,8.476,11634.507000000001
924,19.35,511,0.029354,13.926,37,15.0,2.577,0.038889,13.926,11648.433
925,19.45,635,0.034646,17.062,37,22.0,2.501,0.038407,17.062,11665.495
926,19.39,508,0.029528,13.535,38,15.0,2.433,0.039065,13.535,11679.03
927,19.41,812,0.028325,21.981,37,23.0,2.639,0.04062,21.981,11701.011
928,19.44,688,0.036337,18.53,37,25.0,2.006,0.036924,18.53,11719.541000000001
929,19.47,855,0.031579,22.827,37,27.0,3.129,0.040126,22.827,11742.368
930,19.51,638,0.034483,17.142,37,22.0,2.807,0.036744,17.142,11759.51
931,19.46,266,0.033835,7.539,35,9.0,2.143,0.034868,7.539,11767.049
932,19.41,590,0.042373,15.63,38,25.0,2.844,0.031906,15.63,11782.679
933,19.22,290,0.037931,7.946,36,11.0,2.383,0.041204,7.946,11790.625
934,19.08,576,0.03125,15.43,37,18.0,2.927,0.033711,15.43,11806.055
935,18.86,369,0.02439,10.247,36,9.0,2.962,0.034739,10.247,11816.302
936,18.82,677,0.032496,18.258,37,22.0,2.743,0.035696,18.258,11834.56
937,18.81,495,0.030303,13.073,38,15.0,2.826,0.039669,13.073,11847.633
938,18.7,292,0.027397,7.766,38,8.0,2.74,0.036993,7.766,11855.399
939,18.82,711,0.030942,19.049,37,22.0,2.567,0.038941,19.049,11874.448
940,18.69,447,0.026846,11.397,39,12.0,2.577,0.037985,11.397,11885.845000000001
941,18.54,299,0.0301,7.761,39,9.0,2.843,0.03596,7.761,11893.606000000002
942,18.36,479,0.031315,11.573,41,15.0,2.712,0.038817,11.573,11905.179000000002
943,18.27,638,0.03605,15.731,41,23.0,2.893,0.034327,15.731,11920.910000000002
944,18.49,1019,0.030422,27.319,37,31.0,2.151,0.037605,27.319,11948.229000000001
945,18.59,1251,0.027978,33.414,37,35.0,2.018,0.03628,33.414,11981.643000000002
946,18.63,376,0.037234,10.074,37,14.0,2.851,0.030295,10.074,11991.717000000002
947,18.64,512,0.023438,13.737,37,12.0,2.654,0.038389,13.737,12005.454000000002
948,18.7,490,0.040816,13.321,37,20.0,2.473,0.034087,13.321,12018.775000000001
949,18.89,818,0.037897,21.916,37,31.0,2.399,0.036039,21.916,12040.691
950,19.04,725,0.035862,19.456,37,26.0,2.295,0.038609,19.456,12060.147
951,19.2,711,0.036568,18.937,38,26.0,2.143,0.039779,18.937,12079.084
952,19.18,489,0.02863,13.167,37,14.0,2.082,0.037698,13.167,12092.251
953,19.27,636,0.031447,16.868,38,20.0,3.212,0.039323,16.868,12109.119
954,19.16,540,0.031481,14.414,37,17.0,2.393,0.034376,14.414,12123.533000000001
955,19.07,705,0.021277,18.684,38,15.0,2.312,0.036693,18.684,12142.217
956,19.19,631,0.042789,16.824,38,27.0,3.214,0.041656,16.824,12159.041000000001
