Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
759,11.87,493,0.020284,15.353,32,10.0,2.615,0.004518,15.353,11915.353999999987
760,11.89,552,0.023551,17.135,32,13.0,2.685,0.00414,17.135,11932.488999999987
761,11.94,515,0.023301,15.952,32,12.0,2.596,0.003774,15.952,11948.440999999986
762,12.07,861,0.025552,26.866,32,22.0,2.641,0.004211,26.866,11975.306999999986
763,12.12,539,0.022263,16.642,32,12.0,2.764,0.004581,16.642,11991.948999999986
764,12.08,449,0.022272,13.642,33,10.0,2.768,0.004648,13.642,12005.590999999986
765,12.01,427,0.023419,13.287,32,10.0,2.773,0.004581,13.287,12018.877999999986
766,11.92,539,0.022263,16.874,32,12.0,2.688,0.00451,16.874,12035.751999999986
767,12.0,608,0.029605,18.912,32,18.0,2.702,0.005371,18.912,12054.663999999986
768,12.07,666,0.027027,20.702,32,18.0,2.474,0.005398,20.702,12075.365999999985
769,12.19,784,0.02551,24.15,32,20.0,2.631,0.007162,24.15,12099.515999999985
770,12.25,594,0.026936,18.522,32,16.0,2.599,0.006391,18.522,12118.037999999986
771,12.27,380,0.026316,12.024,32,10.0,2.726,0.005293,12.024,12130.061999999985
772,12.38,737,0.027137,22.717,32,20.0,2.464,0.005934,22.717,12152.778999999986
773,12.34,635,0.025197,19.514,33,16.0,2.69,0.006343,19.514,12172.292999999985
774,12.44,941,0.023379,28.802,33,22.0,2.416,0.005189,28.802,12201.094999999985
775,12.43,531,0.020716,16.509,32,11.0,2.529,0.006008,16.509,12217.603999999985
776,12.39,427,0.025761,13.389,32,11.0,2.138,0.004991,13.389,12230.992999999984
777,12.51,939,0.024494,28.944,32,23.0,2.763,0.004923,28.944,12259.936999999984
778,12.51,476,0.023109,14.773,32,11.0,2.389,0.005265,14.773,12274.709999999983
779,12.67,651,0.03533,20.161,32,23.0,2.776,0.005115,20.161,12294.870999999983
780,12.57,515,0.023301,15.866,32,12.0,2.326,0.005579,15.866,12310.736999999983
781,12.54,440,0.020455,13.655,32,9.0,2.384,0.005699,13.655,12324.391999999983
782,12.67,752,0.027926,23.36,32,21.0,2.535,0.005162,23.36,12347.751999999984
783,12.67,446,0.024664,13.806,32,11.0,2.496,0.004897,13.806,12361.557999999985
784,12.71,537,0.022346,16.524,32,12.0,2.495,0.006197,16.524,12378.081999999984
785,12.68,618,0.022654,18.987,33,14.0,2.605,0.007278,18.987,12397.068999999983
786,12.76,715,0.023776,22.034,32,17.0,2.186,0.006752,22.034,12419.102999999983
787,12.74,417,0.023981,13.041,32,10.0,2.3,0.005928,13.041,12432.143999999982
788,12.76,452,0.026549,13.808,33,12.0,2.52,0.005917,13.808,12445.951999999983
789,12.77,594,0.030303,18.43,32,18.0,2.525,0.00635,18.43,12464.381999999983
790,12.79,549,0.023679,17.168,32,13.0,2.701,0.006302,17.168,12481.549999999983
791,12.79,507,0.023669,15.738,32,12.0,2.779,0.006123,15.738,12497.287999999982
792,12.75,535,0.020561,16.469,32,11.0,2.628,0.004943,16.469,12513.756999999981
793,12.71,418,0.023923,12.826,33,10.0,2.84,0.004957,12.826,12526.58299999998
794,12.75,624,0.028846,19.339,32,18.0,2.816,0.005867,19.339,12545.92199999998
795,12.73,538,0.026022,16.708,32,14.0,2.606,0.005492,16.708,12562.629999999981
796,12.73,516,0.023256,15.933,32,12.0,2.415,0.005275,15.933,12578.562999999982
797,12.89,874,0.029748,26.872,33,26.0,2.803,0.004938,26.872,12605.434999999981
798,12.88,472,0.021186,14.739,32,10.0,2.574,0.0058,14.739,12620.17399999998
799,13.01,736,0.03125,22.757,32,23.0,2.543,0.005003,22.757,12642.93099999998
800,12.98,518,0.019305,16.198,32,10.0,2.301,0.004757,16.198,12659.12899999998
801,12.93,283,0.028269,8.837,32,8.0,2.643,0.005438,8.837,12667.96599999998
802,12.91,545,0.018349,16.96,32,10.0,2.712,0.004173,16.96,12684.92599999998
803,12.85,298,0.02349,9.429,32,7.0,2.503,0.00396,9.429,12694.35499999998
804,12.89,614,0.02443,19.105,32,15.0,2.79,0.00797,19.105,12713.45999999998
805,12.91,533,0.022514,16.502,32,12.0,2.651,0.007015,16.502,12729.96199999998
806,12.87,305,0.02623,9.424,32,8.0,1.993,0.008017,9.424,12739.38599999998
807,12.97,543,0.029466,16.933,32,16.0,2.387,0.005841,16.933,12756.318999999981
808,12.92,458,0.015284,14.179,32,7.0,2.718,0.005688,14.179,12770.497999999981
809,12.93,488,0.02459,15.041,32,12.0,2.805,0.005194,15.041,12785.53899999998
810,13.04,650,0.030769,20.284,32,20.0,2.723,0.006209,20.284,12805.82299999998
811,13.06,587,0.025554,18.324,32,15.0,2.692,0.006219,18.324,12824.14699999998
812,13.05,320,0.028125,10.032,32,9.0,2.384,0.0057,10.032,12834.17899999998
813,13.09,516,0.023256,15.898,32,12.0,2.698,0.005896,15.898,12850.07699999998
814,13.03,404,0.024752,12.444,32,10.0,2.438,0.005774,12.444,12862.520999999979
815,12.97,625,0.0256,19.428,32,16.0,2.475,0.005474,19.428,12881.948999999979
816,13.02,755,0.025166,23.56,32,19.0,2.554,0.00634,23.56,12905.508999999978
817,13.02,393,0.025445,12.321,32,10.0,2.433,0.005758,12.321,12917.829999999978
818,12.95,405,0.02716,12.776,32,11.0,2.662,0.005739,12.776,12930.605999999978
819,12.95,400,0.025,12.383,32,10.0,2.71,0.005134,12.383,12942.988999999978
820,13.03,626,0.027157,19.356,32,17.0,2.586,0.005253,19.356,12962.344999999978
821,13.06,523,0.022945,16.246,32,12.0,2.621,0.006266,16.246,12978.590999999977
822,13.25,925,0.029189,28.608,32,27.0,2.461,0.006035,28.608,13007.198999999977
823,13.34,772,0.020725,23.819,32,16.0,2.677,0.008246,23.819,13031.017999999976
824,13.37,501,0.023952,15.361,33,12.0,2.214,0.006824,15.361,13046.378999999977
825,13.46,544,0.029412,16.723,33,16.0,2.318,0.005502,16.723,13063.101999999977
826,13.47,382,0.02356,11.903,32,9.0,2.377,0.005767,11.903,13075.004999999977
827,13.58,919,0.026115,28.196,33,24.0,2.659,0.00574,28.196,13103.200999999977
828,13.61,513,0.023392,16.039,32,12.0,2.846,0.006172,16.039,13119.239999999978
829,13.71,665,0.025564,20.363,33,17.0,2.46,0.005113,20.363,13139.602999999977
830,13.73,539,0.029685,16.779,32,16.0,2.442,0.005123,16.779,13156.381999999978
831,13.81,498,0.034137,15.131,33,17.0,2.763,0.00467,15.131,13171.512999999977
832,13.86,541,0.029575,16.665,32,16.0,2.628,0.004424,16.665,13188.177999999978
833,13.88,543,0.027624,16.983,32,15.0,2.994,0.004952,16.983,13205.160999999978
834,13.81,268,0.018657,8.311,32,5.0,2.847,0.004575,8.311,13213.471999999978
835,13.78,504,0.029762,15.393,33,15.0,2.127,0.005656,15.393,13228.864999999978
836,13.82,529,0.030246,16.209,33,16.0,2.819,0.005448,16.209,13245.073999999979
837,13.82,501,0.023952,15.56,32,12.0,2.531,0.005913,15.56,13260.633999999978
838,13.88,529,0.028355,16.376,32,15.0,2.909,0.005413,16.376,13277.009999999978
839,13.9,510,0.023529,15.812,32,12.0,2.937,0.00499,15.812,13292.821999999978
840,13.92,517,0.027079,16.048,32,14.0,2.689,0.005686,16.048,13308.869999999979
841,13.92,412,0.021845,12.806,32,9.0,2.214,0.007081,12.806,13321.67599999998
842,13.88,389,0.012853,12.024,32,5.0,1.925,0.0092,12.024,13333.699999999979
843,13.79,387,0.028424,11.813,33,11.0,2.165,0.007575,11.813,13345.512999999979
844,13.8,576,0.024306,17.836,32,14.0,2.76,0.00711,17.836,13363.348999999978
845,13.89,583,0.03259,18.035,32,19.0,2.609,0.006634,18.035,13381.383999999978
846,13.94,530,0.022642,16.56,32,12.0,2.494,0.005642,16.56,13397.943999999978
847,13.93,627,0.019139,19.501,32,12.0,2.644,0.00597,19.501,13417.444999999978
848,13.92,588,0.028912,18.226,32,17.0,2.369,0.005464,18.226,13435.670999999978
849,13.93,530,0.028302,16.448,32,15.0,2.908,0.005273,16.448,13452.118999999979
850,13.91,528,0.022727,16.282,32,12.0,2.326,0.0057,16.282,13468.400999999978
851,13.9,552,0.021739,16.949,33,12.0,2.464,0.005058,16.949,13485.349999999979
852,13.86,382,0.026178,12.036,32,10.0,2.95,0.005062,12.036,13497.385999999979
853,13.89,612,0.027778,18.7,33,17.0,2.296,0.006059,18.7,13516.08599999998
854,13.88,498,0.024096,15.141,33,12.0,2.207,0.005294,15.141,13531.226999999979
855,13.84,495,0.024242,15.24,32,12.0,2.762,0.004524,15.24,13546.466999999979
856,13.83,419,0.026253,13.035,32,11.0,2.695,0.005797,13.035,13559.501999999979
857,13.85,445,0.026966,13.679,33,12.0,2.587,0.005263,13.679,13573.180999999979
858,13.81,526,0.022814,16.252,32,12.0,2.722,0.005081,16.252,13589.432999999979
859,13.82,429,0.025641,13.319,32,11.0,2.818,0.005587,13.319,13602.751999999979
860,13.98,944,0.03072,29.045,33,29.0,2.501,0.006352,29.045,13631.796999999979
861,13.98,558,0.021505,17.193,32,12.0,2.199,0.007844,17.193,13648.989999999978
862,13.88,512,0.023438,15.824,32,12.0,2.568,0.006451,15.824,13664.813999999978
863,13.98,682,0.032258,21.24,32,22.0,2.62,0.006328,21.24,13686.053999999978
864,14.03,573,0.026178,17.605,33,15.0,2.649,0.006354,17.605,13703.658999999978
865,14.09,883,0.01812,27.116,33,16.0,2.161,0.005549,27.116,13730.774999999978
866,14.1,497,0.026157,15.244,33,13.0,2.441,0.005528,15.244,13746.018999999978
867,14.16,931,0.025779,28.944,32,24.0,2.251,0.005416,28.944,13774.962999999978
868,14.13,563,0.026643,17.497,32,15.0,2.702,0.005618,17.497,13792.459999999977
869,14.12,628,0.030255,19.707,32,19.0,2.473,0.005657,19.707,13812.166999999978
870,14.08,389,0.030848,12.208,32,12.0,2.774,0.004893,12.208,13824.374999999978
871,14.16,648,0.027778,20.189,32,18.0,2.4,0.006174,20.189,13844.563999999978
872,14.13,619,0.027464,19.112,32,17.0,2.586,0.005891,19.112,13863.675999999978
873,14.09,538,0.022305,16.798,32,12.0,2.569,0.005879,16.798,13880.473999999978
874,13.99,483,0.024845,15.195,32,12.0,2.954,0.004651,15.195,13895.668999999978
875,14.0,516,0.023256,15.986,32,12.0,2.114,0.005669,15.986,13911.654999999979
876,14.01,588,0.020408,18.119,32,12.0,2.611,0.005119,18.119,13929.77399999998
877,13.9,396,0.030303,12.381,32,12.0,2.808,0.007135,12.381,13942.154999999979
878,13.95,548,0.029197,16.909,32,16.0,2.73,0.00863,16.909,13959.063999999978
879,13.84,503,0.023857,15.735,32,12.0,2.819,0.007194,15.735,13974.798999999979
880,13.81,391,0.023018,12.098,32,9.0,2.91,0.00717,12.098,13986.896999999979
881,13.89,587,0.028961,18.253,32,17.0,2.56,0.006394,18.253,14005.14999999998
882,13.88,706,0.028329,22.028,32,20.0,2.578,0.00585,22.028,14027.17799999998
883,13.96,793,0.02396,24.86,32,19.0,2.625,0.006519,24.86,14052.03799999998
884,13.99,529,0.028355,16.405,32,15.0,2.809,0.007071,16.405,14068.442999999981
885,13.98,533,0.02439,16.519,32,13.0,2.938,0.006622,16.519,14084.961999999981
886,13.93,433,0.027714,13.66,32,12.0,2.91,0.005303,13.66,14098.621999999981
887,13.92,414,0.021739,12.992,32,9.0,2.749,0.005379,12.992,14111.613999999981
888,13.94,532,0.026316,16.721,32,14.0,2.675,0.005538,16.721,14128.334999999981
889,13.88,517,0.023211,16.098,32,12.0,2.75,0.005606,16.098,14144.43299999998
890,13.99,859,0.027939,26.697,32,24.0,2.367,0.004552,26.697,14171.129999999981
891,13.99,512,0.023438,16.099,32,12.0,2.66,0.005373,16.099,14187.228999999981
892,14.0,425,0.028235,13.333,32,12.0,2.694,0.005272,13.333,14200.561999999982
893,14.07,650,0.026154,20.253,32,17.0,2.929,0.005135,20.253,14220.814999999982
894,14.01,518,0.023166,16.177,32,12.0,2.471,0.005708,16.177,14236.991999999982
895,14.0,544,0.023897,17.035,32,13.0,2.768,0.007036,17.035,14254.026999999982
896,14.0,448,0.026786,13.677,33,12.0,2.917,0.00697,13.677,14267.703999999982
897,13.86,508,0.023622,15.676,32,12.0,2.441,0.006133,15.676,14283.379999999981
898,13.97,683,0.030747,21.326,32,21.0,2.307,0.006393,21.326,14304.70599999998
899,13.93,729,0.026063,22.928,32,19.0,2.23,0.005724,22.928,14327.63399999998
900,13.96,483,0.026915,15.071,32,13.0,2.424,0.005686,15.071,14342.70499999998
901,14.09,712,0.029494,22.236,32,21.0,2.521,0.005894,22.236,14364.94099999998
902,14.11,404,0.029703,12.55,32,12.0,2.631,0.004861,12.55,14377.49099999998
903,14.22,707,0.02546,21.806,32,18.0,2.693,0.006046,21.806,14399.29699999998
904,14.19,479,0.025052,15.029,32,12.0,2.37,0.004247,15.029,14414.325999999981
905,14.23,518,0.030888,15.924,33,16.0,2.766,0.004382,15.924,14430.249999999982
906,14.29,529,0.026465,16.262,33,14.0,2.569,0.004581,16.262,14446.511999999982
907,14.24,485,0.02268,15.037,32,11.0,2.961,0.005308,15.037,14461.548999999983
908,14.35,713,0.025245,22.099,32,18.0,2.403,0.005377,22.099,14483.647999999983
909,14.36,520,0.025,16.049,32,13.0,2.406,0.005234,16.049,14499.696999999984
910,14.27,463,0.023758,14.318,32,11.0,2.657,0.004639,14.318,14514.014999999983
911,14.34,689,0.03193,21.135,33,22.0,2.701,0.004738,21.135,14535.149999999983
912,14.4,560,0.026786,17.395,32,15.0,2.666,0.005061,17.395,14552.544999999984
913,14.4,510,0.023529,15.653,33,12.0,2.784,0.007328,15.653,14568.197999999984
914,14.48,535,0.033645,16.581,32,18.0,2.546,0.00753,16.581,14584.778999999984
915,14.41,323,0.027864,10.331,31,9.0,3.136,0.006716,10.331,14595.109999999984
916,14.34,489,0.02454,15.129,32,12.0,2.824,0.007267,15.129,14610.238999999985
917,14.33,382,0.02356,11.888,32,9.0,2.024,0.006427,11.888,14622.126999999986
918,14.4,625,0.0288,19.431,32,18.0,2.174,0.006162,19.431,14641.557999999986
919,14.4,351,0.02849,10.979,32,10.0,2.61,0.006276,10.979,14652.536999999986
920,14.52,887,0.032694,27.358,32,29.0,2.572,0.005654,27.358,14679.894999999986
921,14.53,538,0.024164,16.703,32,13.0,2.835,0.006133,16.703,14696.597999999985
922,14.38,450,0.026667,13.992,32,12.0,2.429,0.005737,13.992,14710.589999999986
923,14.33,380,0.028947,11.801,32,11.0,2.618,0.00576,11.801,14722.390999999985
924,14.45,798,0.030075,24.739,32,24.0,2.38,0.005682,24.739,14747.129999999985
925,14.39,484,0.020661,14.996,32,10.0,2.62,0.006044,14.996,14762.125999999984
926,14.45,560,0.026786,17.488,32,15.0,2.493,0.005937,17.488,14779.613999999983
927,14.28,298,0.02349,9.188,32,7.0,2.866,0.004512,9.188,14788.801999999983
928,14.28,529,0.022684,16.496,32,12.0,2.907,0.006383,16.496,14805.297999999982
929,14.22,441,0.024943,13.89,32,11.0,2.456,0.006049,13.89,14819.187999999982
930,14.18,400,0.03,12.438,32,12.0,2.308,0.006617,12.438,14831.625999999982
931,14.14,549,0.023679,16.964,32,13.0,2.444,0.004954,16.964,14848.589999999982
932,14.07,349,0.025788,10.752,32,9.0,2.699,0.005239,10.752,14859.341999999982
933,14.06,559,0.025045,17.466,32,14.0,2.669,0.006757,17.466,14876.807999999983
934,14.12,446,0.024664,14.022,32,11.0,2.473,0.007498,14.022,14890.829999999984
935,14.06,414,0.021739,12.758,32,9.0,2.729,0.006611,12.758,14903.587999999983
936,14.03,542,0.023985,16.99,32,13.0,2.229,0.006609,16.99,14920.577999999983
937,14.17,730,0.035616,22.808,32,26.0,2.588,0.006394,22.808,14943.385999999984
938,14.31,1004,0.028884,31.426,32,29.0,2.747,0.005762,31.426,14974.811999999984
939,14.45,867,0.029988,26.867,32,26.0,2.37,0.00559,26.867,15001.678999999984
940,14.43,474,0.025316,14.599,32,12.0,2.935,0.005409,14.599,15016.277999999984
941,14.48,572,0.024476,17.908,32,14.0,2.563,0.005865,17.908,15034.185999999983
942,14.54,459,0.023965,14.275,32,11.0,2.662,0.00509,14.275,15048.460999999983
943,14.54,436,0.025229,13.582,32,11.0,2.151,0.004927,13.582,15062.042999999983
944,14.63,655,0.035115,20.53,32,23.0,2.496,0.004553,20.53,15082.572999999984
945,14.55,423,0.026005,13.332,32,11.0,2.643,0.00564,13.332,15095.904999999984
946,14.6,568,0.02993,17.767,32,17.0,2.315,0.004634,17.767,15113.671999999984
947,14.59,510,0.021569,15.812,32,11.0,2.435,0.005065,15.812,15129.483999999984
948,14.54,417,0.028777,12.845,32,12.0,2.192,0.004727,12.845,15142.328999999983
949,14.51,416,0.028846,13.003,32,12.0,2.24,0.005055,13.003,15155.331999999984
950,14.48,366,0.02459,11.455,32,9.0,2.137,0.004533,11.455,15166.786999999984
951,14.58,650,0.033846,20.182,32,22.0,2.422,0.006698,20.182,15186.968999999985
952,14.58,433,0.023095,13.427,32,10.0,2.367,0.008722,13.427,15200.395999999984
953,14.5,397,0.02267,12.37,32,9.0,2.68,0.007987,12.37,15212.765999999985
954,14.5,446,0.026906,13.623,33,12.0,2.643,0.006223,13.623,15226.388999999985
955,14.52,532,0.026316,16.579,32,14.0,2.645,0.006927,16.579,15242.967999999984
956,14.58,561,0.030303,17.395,32,17.0,2.549,0.005182,17.395,15260.362999999985
957,14.63,635,0.026772,19.736,32,17.0,2.72,0.004858,19.736,15280.098999999986
958,14.66,751,0.019973,23.283,32,15.0,2.312,0.004961,23.283,15303.381999999985
959,14.66,419,0.026253,13.133,32,11.0,2.411,0.00452,13.133,15316.514999999985
960,14.54,581,0.02926,18.1,32,17.0,2.423,0.004934,18.1,15334.614999999985
961,14.58,597,0.026801,18.313,33,16.0,2.444,0.004765,18.313,15352.927999999985
962,14.62,535,0.029907,16.412,33,16.0,2.636,0.004341,16.412,15369.339999999986
963,14.52,445,0.026966,13.685,33,12.0,2.465,0.004523,13.685,15383.024999999985
964,14.57,735,0.027211,22.807,32,20.0,2.365,0.005216,22.807,15405.831999999986
965,14.55,566,0.024735,17.44,32,14.0,2.412,0.005352,17.44,15423.271999999986
966,14.54,521,0.023033,16.269,32,12.0,2.463,0.005149,16.269,15439.540999999987
967,14.4,434,0.023041,13.47,32,10.0,2.7,0.005807,13.47,15453.010999999986
968,14.31,375,0.016,11.589,32,6.0,1.901,0.003916,11.589,15464.599999999986
969,14.27,561,0.026738,17.415,32,15.0,2.442,0.004918,17.415,15482.014999999987
970,14.26,648,0.016975,20.146,32,11.0,2.045,0.007085,20.146,15502.160999999987
971,14.33,686,0.036443,21.023,33,25.0,1.994,0.00665,21.023,15523.183999999987
972,14.25,351,0.025641,11.039,32,9.0,2.368,0.006267,11.039,15534.222999999987
973,14.33,673,0.029718,20.957,32,20.0,2.496,0.005397,20.957,15555.179999999988
974,14.34,534,0.024345,16.484,32,13.0,2.487,0.005819,16.484,15571.663999999988
975,14.3,423,0.018913,12.994,33,8.0,2.227,0.004983,12.994,15584.657999999989
976,14.39,756,0.027778,23.218,33,21.0,2.107,0.004669,23.218,15607.87599999999
977,14.39,486,0.024691,15.141,32,12.0,2.307,0.005027,15.141,15623.016999999989
978,14.48,935,0.026738,29.08,32,25.0,2.743,0.004781,29.08,15652.096999999989
979,14.52,737,0.02171,22.798,32,16.0,2.415,0.004865,22.798,15674.89499999999
980,14.67,733,0.032742,22.723,32,24.0,2.419,0.004764,22.723,15697.61799999999
981,14.66,531,0.030132,16.572,32,16.0,2.42,0.005392,16.572,15714.18999999999
982,14.6,537,0.026071,16.787,32,14.0,2.499,0.003693,16.787,15730.97699999999
983,14.57,522,0.030651,16.043,33,16.0,2.272,0.005017,16.043,15747.01999999999
984,14.59,618,0.027508,19.152,32,17.0,2.354,0.004359,19.152,15766.17199999999
985,14.69,738,0.031165,22.854,32,23.0,2.15,0.004613,22.854,15789.025999999989
986,14.71,512,0.027344,15.69,33,14.0,2.604,0.007063,15.69,15804.71599999999
987,14.78,572,0.027972,17.631,32,16.0,2.358,0.00919,17.631,15822.346999999989
988,14.77,476,0.027311,14.947,32,13.0,2.803,0.006876,14.947,15837.293999999989
989,14.83,677,0.026588,20.954,32,18.0,2.328,0.005629,20.954,15858.247999999989
990,14.78,714,0.026611,22.306,32,19.0,2.633,0.006377,22.306,15880.55399999999
991,14.8,514,0.027237,15.971,32,14.0,2.375,0.005967,15.971,15896.524999999989
992,14.79,474,0.023207,14.815,32,11.0,2.519,0.005186,14.815,15911.33999999999
993,14.86,835,0.028743,25.837,32,24.0,2.484,0.005302,25.837,15937.176999999989
994,14.92,568,0.03169,17.701,32,18.0,2.261,0.006082,17.701,15954.877999999988
995,14.94,525,0.028571,16.221,32,15.0,2.368,0.004921,16.221,15971.098999999987
996,14.93,355,0.030986,10.94,32,11.0,3.0,0.006294,10.94,15982.038999999988
997,14.97,548,0.029197,17.084,32,16.0,3.002,0.005146,17.084,15999.122999999989
998,14.94,570,0.031579,17.673,32,18.0,2.744,0.005125,17.673,16016.79599999999
999,14.9,538,0.027881,16.84,32,15.0,2.682,0.004997,16.84,16033.63599999999
1000,14.88,398,0.027638,12.527,32,11.0,2.407,0.005138,12.527,16046.16299999999
1001,14.77,445,0.022472,13.87,32,10.0,1.827,0.00643,13.87,16060.03299999999
1002,14.74,331,0.02719,10.476,32,9.0,2.767,0.00573,10.476,16070.508999999991
1003,14.7,489,0.02863,15.4,32,14.0,2.524,0.005255,15.4,16085.90899999999
1004,14.7,443,0.027088,13.774,32,12.0,2.756,0.004483,13.774,16099.68299999999
1005,14.65,351,0.031339,11.003,32,11.0,2.934,0.004302,11.003,16110.68599999999
1006,14.61,344,0.02907,10.581,33,10.0,1.677,0.008255,10.581,16121.26699999999
1007,14.67,663,0.025641,20.54,32,17.0,2.186,0.00799,20.54,16141.806999999992
1008,14.68,745,0.025503,23.146,32,19.0,2.436,0.006496,23.146,16164.952999999992
1009,14.71,645,0.024806,19.933,32,16.0,2.51,0.005688,19.933,16184.885999999993
1010,14.79,720,0.026389,22.258,32,19.0,2.425,0.005346,22.258,16207.143999999993
1011,14.73,533,0.030019,16.46,32,16.0,2.475,0.005889,16.46,16223.603999999992
1012,14.78,749,0.026702,23.342,32,20.0,2.769,0.005981,23.342,16246.945999999993
1013,14.81,543,0.027624,16.81,32,15.0,2.35,0.005319,16.81,16263.755999999992
1014,14.74,389,0.028278,12.272,32,11.0,2.542,0.005959,12.272,16276.027999999993
1015,14.79,523,0.026769,16.345,32,14.0,2.516,0.005061,16.345,16292.372999999992
1016,14.89,808,0.027228,25.313,32,22.0,2.088,0.006266,25.313,16317.685999999992
1017,14.97,739,0.023004,22.822,32,17.0,2.399,0.006388,22.822,16340.507999999993
1018,14.95,594,0.026936,18.548,32,16.0,2.584,0.006202,18.548,16359.055999999993
1019,14.99,502,0.027888,15.519,32,14.0,2.38,0.005681,15.519,16374.574999999993
1020,14.82,539,0.022263,16.714,32,12.0,2.449,0.005058,16.714,16391.288999999993
1021,14.9,733,0.028649,22.684,32,21.0,2.67,0.005815,22.684,16413.972999999994
1022,14.93,575,0.026087,17.87,32,15.0,2.546,0.007665,17.87,16431.842999999993
1023,14.96,520,0.026923,16.121,32,14.0,2.629,0.006727,16.121,16447.963999999993
1024,14.84,470,0.025532,14.482,32,12.0,2.906,0.006712,14.482,16462.445999999993
1025,14.87,488,0.026639,15.309,32,13.0,2.707,0.006396,15.309,16477.754999999994
1026,14.85,548,0.023723,17.049,32,13.0,2.566,0.00539,17.049,16494.803999999993
1027,14.89,364,0.03022,11.274,32,11.0,2.657,0.005975,11.274,16506.077999999994
1028,14.95,657,0.027397,20.281,32,18.0,2.245,0.005442,20.281,16526.358999999993
1029,14.93,365,0.024658,11.304,32,9.0,3.17,0.005281,11.304,16537.662999999993
1030,15.05,702,0.034188,21.755,32,24.0,2.83,0.004696,21.755,16559.417999999994
1031,15.05,560,0.023214,17.443,32,13.0,2.579,0.005935,17.443,16576.860999999994
1032,15.07,538,0.020446,16.485,33,11.0,2.498,0.004977,16.485,16593.345999999994
1033,15.12,645,0.029457,19.802,33,19.0,2.619,0.006253,19.802,16613.147999999994
1034,15.13,535,0.02243,16.756,32,12.0,2.191,0.00528,16.756,16629.903999999995
1035,15.17,530,0.024528,16.45,32,13.0,2.651,0.005265,16.45,16646.353999999996
1036,15.19,536,0.027985,16.615,32,15.0,2.761,0.004632,16.615,16662.968999999997
1037,15.06,560,0.023214,17.437,32,13.0,2.602,0.004635,17.437,16680.406
1038,14.93,541,0.029575,16.911,32,16.0,2.619,0.004874,16.911,16697.317
1039,14.84,511,0.033268,15.915,32,17.0,2.783,0.005385,15.915,16713.232
1040,14.8,358,0.022346,10.978,33,8.0,3.218,0.004712,10.978,16724.21
1041,14.81,623,0.024077,19.084,33,15.0,2.241,0.007427,19.084,16743.293999999998
1042,14.83,522,0.024904,16.277,32,13.0,2.703,0.006446,16.277,16759.570999999996
1043,14.93,727,0.028886,22.406,32,21.0,2.659,0.006491,22.406,16781.976999999995
1044,14.85,896,0.016741,28.024,32,15.0,2.455,0.005239,28.024,16810.000999999997
1045,14.87,552,0.023551,17.103,32,13.0,2.288,0.005256,17.103,16827.103999999996
1046,14.86,545,0.029358,16.844,32,16.0,2.723,0.005206,16.844,16843.947999999997
1047,14.98,855,0.026901,26.644,32,23.0,2.83,0.005111,26.644,16870.591999999997
1048,15.02,516,0.031008,16.139,32,16.0,2.554,0.005154,16.139,16886.730999999996
1049,15.03,473,0.027484,14.602,32,13.0,2.778,0.004286,14.602,16901.332999999995
1050,15.04,421,0.023753,13.323,32,10.0,2.917,0.005021,13.323,16914.655999999995
1051,14.96,695,0.020144,21.828,32,14.0,2.777,0.00498,21.828,16936.483999999997
1052,15.07,803,0.026152,24.679,33,21.0,2.574,0.004248,24.679,16961.162999999997
1053,15.09,414,0.02657,13.056,32,11.0,2.444,0.004215,13.056,16974.218999999997
1054,15.21,1029,0.023324,32.072,32,24.0,2.365,0.004849,32.072,17006.290999999997
1055,15.17,362,0.027624,11.245,32,10.0,2.724,0.004927,11.245,17017.535999999996
1056,15.19,719,0.026426,22.235,32,19.0,2.494,0.004871,22.235,17039.770999999997
1057,15.17,510,0.029412,15.89,32,15.0,2.555,0.006223,15.89,17055.660999999996
1058,15.14,452,0.026549,14.207,32,12.0,2.546,0.006502,14.207,17069.867999999995
1059,15.21,645,0.027907,20.003,32,18.0,2.684,0.006624,20.003,17089.870999999996
1060,15.25,802,0.026185,24.584,33,21.0,2.498,0.005491,24.584,17114.454999999994
1061,15.26,627,0.027113,19.601,32,17.0,2.657,0.00568,19.601,17134.055999999993
1062,15.29,538,0.035316,16.577,32,19.0,2.626,0.006208,16.577,17150.632999999994
1063,15.28,436,0.025229,13.509,32,11.0,2.704,0.004123,13.509,17164.141999999993
1064,15.2,499,0.024048,15.569,32,12.0,2.543,0.004739,15.569,17179.710999999992
1065,15.16,395,0.025316,12.445,32,10.0,2.82,0.004,12.445,17192.15599999999
1066,15.27,794,0.028967,24.611,32,23.0,2.641,0.00501,24.611,17216.766999999993
1067,15.3,549,0.023679,17.332,32,13.0,2.413,0.004989,17.332,17234.09899999999
1068,15.36,467,0.025696,14.549,32,12.0,1.925,0.005466,14.549,17248.64799999999
1069,15.36,534,0.02809,16.595,32,15.0,2.491,0.004454,16.595,17265.24299999999
1070,15.41,547,0.02925,16.999,32,16.0,2.662,0.004629,16.999,17282.24199999999
1071,15.28,521,0.023033,16.04,32,12.0,2.75,0.005227,16.04,17298.281999999992
1072,15.35,528,0.030303,16.458,32,16.0,2.525,0.004507,16.458,17314.73999999999
1073,15.26,427,0.025761,13.387,32,11.0,2.78,0.005025,13.387,17328.12699999999
