Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
892,17.9,717,0.036262,16.26,44,26.0,2.849,0.021634,16.26,9246.139000000001
893,17.85,467,0.034261,10.607,44,16.0,2.839,0.01942,10.607,9256.746000000001
894,17.83,575,0.036522,12.857,45,21.0,2.17,0.019035,12.857,9269.603000000001
895,17.79,652,0.035276,14.131,46,23.0,2.683,0.018876,14.131,9283.734
896,18.01,758,0.038259,17.373,44,29.0,2.856,0.019187,17.373,9301.107
897,18.0,395,0.025316,9.231,43,10.0,2.478,0.018868,9.231,9310.338
898,18.04,687,0.026201,15.897,43,18.0,2.62,0.02125,15.897,9326.235
899,18.01,580,0.031034,13.139,44,18.0,2.491,0.020072,13.139,9339.374
900,17.92,720,0.031944,17.15,42,23.0,2.925,0.019828,17.15,9356.524
901,17.95,673,0.029718,15.547,43,20.0,2.605,0.020078,15.547,9372.071
902,17.92,472,0.03178,10.821,44,15.0,2.9,0.020573,10.821,9382.892
903,18.0,387,0.041344,9.099,43,16.0,2.023,0.021506,9.099,9391.991
904,18.11,653,0.032159,15.237,43,21.0,2.482,0.019244,15.237,9407.228
905,18.13,609,0.034483,13.95,44,21.0,2.465,0.016965,13.95,9421.178
906,18.14,715,0.029371,16.024,45,21.0,2.138,0.018815,16.024,9437.202
907,18.22,512,0.033203,12.107,42,17.0,2.227,0.021831,12.107,9449.309
908,18.17,466,0.036481,10.814,43,17.0,2.242,0.020374,10.814,9460.123
909,18.23,545,0.034862,12.276,44,19.0,2.292,0.019042,12.276,9472.399
910,18.22,632,0.030063,14.693,43,19.0,2.593,0.01928,14.693,9487.091999999999
911,18.27,535,0.031776,12.553,43,17.0,2.305,0.017925,12.553,9499.644999999999
912,18.27,506,0.025692,11.47,44,13.0,2.316,0.018538,11.47,9511.114999999998
913,18.31,669,0.03438,15.233,44,23.0,3.297,0.020467,15.233,9526.347999999998
914,18.29,514,0.038911,11.667,44,20.0,2.747,0.018638,11.667,9538.014999999998
915,18.17,446,0.035874,10.186,44,16.0,2.657,0.021045,10.186,9548.200999999997
916,18.3,605,0.033058,13.743,44,20.0,2.826,0.01962,13.743,9561.943999999998
917,18.2,478,0.035565,10.804,44,17.0,2.897,0.020033,10.804,9572.747999999998
918,18.19,641,0.029641,14.648,44,19.0,2.385,0.019098,14.648,9587.395999999997
919,18.06,404,0.019802,9.261,44,8.0,2.507,0.017876,9.261,9596.656999999997
920,18.04,414,0.028986,9.442,44,12.0,2.925,0.022,9.442,9606.098999999997
921,18.09,642,0.034268,13.95,46,22.0,2.866,0.020716,13.95,9620.048999999997
922,18.14,491,0.032587,11.134,44,16.0,2.269,0.019529,11.134,9631.182999999997
923,18.17,841,0.02497,19.871,42,21.0,2.605,0.01992,19.871,9651.053999999996
924,18.16,661,0.030257,15.218,43,20.0,2.705,0.022904,15.218,9666.271999999997
925,18.19,644,0.034161,15.455,42,22.0,2.295,0.02281,15.455,9681.726999999997
926,18.36,795,0.037736,18.655,43,30.0,2.875,0.021573,18.655,9700.381999999998
927,18.45,689,0.03193,15.892,43,22.0,2.718,0.020546,15.892,9716.273999999998
928,18.48,698,0.034384,15.249,46,24.0,2.777,0.022169,15.249,9731.522999999997
929,18.38,382,0.034031,8.729,44,13.0,2.277,0.02286,8.729,9740.251999999997
930,18.4,682,0.035191,15.781,43,24.0,2.842,0.019373,15.781,9756.032999999998
931,18.42,476,0.039916,11.298,42,19.0,2.908,0.02147,11.298,9767.330999999998
932,18.34,684,0.02924,16.047,43,20.0,2.117,0.022304,16.047,9783.377999999999
933,18.44,536,0.035448,12.312,44,19.0,2.575,0.018911,12.312,9795.689999999999
934,18.58,688,0.03343,15.698,44,23.0,2.844,0.020663,15.698,9811.387999999999
935,18.45,280,0.035714,6.477,43,10.0,3.454,0.021848,6.477,9817.865
936,18.33,514,0.031128,11.718,44,16.0,2.475,0.019861,11.718,9829.583
937,18.46,694,0.036023,15.815,44,25.0,2.71,0.020777,15.815,9845.398000000001
938,18.31,280,0.028571,6.355,44,8.0,3.132,0.020909,6.355,9851.753
939,18.29,781,0.025608,18.161,43,20.0,2.882,0.019162,18.161,9869.914
940,18.17,472,0.029661,11.11,42,14.0,2.614,0.024831,11.11,9881.024000000001
941,18.24,543,0.034991,12.714,43,19.0,2.667,0.020064,12.714,9893.738000000001
942,18.26,690,0.03913,15.666,44,27.0,2.793,0.021841,15.666,9909.404
943,18.34,613,0.035889,13.514,45,22.0,3.297,0.020968,13.514,9922.918
944,18.35,687,0.037846,16.458,42,26.0,2.763,0.021018,16.458,9939.376
945,18.41,684,0.026316,16.269,42,18.0,2.515,0.02113,16.269,9955.645
946,18.42,361,0.027701,8.183,44,10.0,2.751,0.023269,8.183,9963.828000000001
947,18.4,485,0.035052,11.405,43,17.0,2.81,0.022141,11.405,9975.233000000002
948,18.46,450,0.035556,10.561,43,16.0,2.249,0.022799,10.561,9985.794000000002
949,18.4,484,0.033058,11.452,42,16.0,2.895,0.021594,11.452,9997.246000000001
950,18.47,567,0.029982,13.098,43,17.0,2.228,0.020967,13.098,10010.344000000001
951,18.45,562,0.035587,12.074,47,20.0,2.434,0.021459,12.074,10022.418000000001
952,18.38,399,0.042607,9.305,43,17.0,2.744,0.019427,9.305,10031.723000000002
953,18.34,539,0.027829,12.703,42,15.0,2.603,0.018973,12.703,10044.426000000001
954,18.32,648,0.032407,15.497,42,21.0,2.769,0.01966,15.497,10059.923
955,18.37,440,0.034091,9.694,45,15.0,3.114,0.021049,9.694,10069.617
956,18.46,1136,0.027289,26.579,43,31.0,2.703,0.021972,26.579,10096.196
957,18.38,539,0.033395,12.941,42,18.0,3.232,0.023034,12.941,10109.137
958,18.45,799,0.036295,18.259,44,29.0,2.513,0.022627,18.259,10127.396
959,18.42,701,0.029957,15.783,44,21.0,2.378,0.023846,15.783,10143.179
960,18.55,819,0.034188,18.681,44,28.0,2.454,0.025692,18.681,10161.86
961,18.63,706,0.031161,16.186,44,22.0,2.724,0.021762,16.186,10178.046
962,18.7,679,0.030928,16.126,42,21.0,2.274,0.019638,16.126,10194.172
963,18.76,759,0.031621,18.08,42,24.0,2.556,0.02238,18.08,10212.252
964,18.69,641,0.024961,14.297,45,16.0,2.259,0.022446,14.297,10226.549
965,18.88,846,0.034279,20.031,42,29.0,2.896,0.02252,20.031,10246.580000000002
966,18.98,825,0.029091,19.311,43,24.0,2.366,0.020235,19.311,10265.891000000001
967,18.98,578,0.031142,13.09,44,18.0,2.573,0.020708,13.09,10278.981000000002
968,18.92,705,0.032624,16.233,43,23.0,2.373,0.021827,16.233,10295.214000000002
969,18.96,708,0.029661,16.881,42,21.0,2.477,0.021426,16.881,10312.095000000001
970,18.98,561,0.037433,13.44,42,21.0,1.941,0.024611,13.44,10325.535000000002
971,19.01,604,0.028146,13.527,45,17.0,2.593,0.025152,13.527,10339.062000000002
972,19.08,694,0.033141,15.41,45,23.0,2.318,0.021691,15.41,10354.472000000002
973,19.14,872,0.034404,19.96,44,30.0,2.669,0.021109,19.96,10374.432
974,19.2,868,0.028802,20.641,42,25.0,2.705,0.023425,20.641,10395.073
975,19.28,687,0.037846,16.284,42,26.0,2.387,0.024437,16.284,10411.357
976,19.27,292,0.034247,6.252,47,10.0,2.791,0.021249,6.252,10417.609
977,19.25,399,0.032581,8.805,45,13.0,2.406,0.020144,8.805,10426.414
978,19.18,279,0.032258,6.578,42,9.0,2.527,0.029501,6.578,10432.992
979,19.2,664,0.028614,15.436,43,19.0,2.187,0.024115,15.436,10448.428
980,19.21,476,0.035714,11.282,42,17.0,2.513,0.02589,11.282,10459.71
981,19.37,903,0.032115,21.201,43,29.0,2.278,0.025439,21.201,10480.910999999998
982,19.31,420,0.033333,9.749,43,14.0,2.252,0.021469,9.749,10490.659999999998
983,19.36,409,0.031785,9.54,43,13.0,2.555,0.022408,9.54,10500.199999999999
984,19.3,580,0.034483,13.762,42,20.0,2.824,0.022884,13.762,10513.962
985,19.32,622,0.03537,13.702,45,22.0,2.841,0.023859,13.702,10527.663999999999
986,19.41,556,0.03777,13.21,42,21.0,2.5,0.021565,13.21,10540.873999999998
987,19.48,655,0.033588,15.655,42,22.0,2.217,0.022653,15.655,10556.528999999999
988,19.47,626,0.035144,15.349,41,22.0,2.62,0.025208,15.349,10571.877999999999
989,19.57,586,0.037543,14.245,41,22.0,2.497,0.022165,14.245,10586.123
990,19.56,592,0.030405,14.495,41,18.0,2.696,0.021857,14.495,10600.618
991,19.65,789,0.035488,19.062,41,28.0,2.545,0.022834,19.062,10619.68
992,19.69,804,0.037313,18.761,43,30.0,2.511,0.022914,18.761,10638.441
993,19.69,410,0.039024,9.529,43,16.0,2.378,0.024111,9.529,10647.970000000001
994,19.66,471,0.038217,11.008,43,18.0,2.42,0.021341,11.008,10658.978000000001
995,19.63,670,0.029851,15.431,43,20.0,2.873,0.021268,15.431,10674.409000000001
996,19.57,621,0.037037,15.14,41,23.0,2.546,0.022283,15.14,10689.549
997,19.7,716,0.032123,17.528,41,23.0,2.38,0.023407,17.528,10707.077000000001
998,19.81,811,0.035758,18.936,43,29.0,2.06,0.02359,18.936,10726.013
999,19.75,482,0.024896,11.357,42,12.0,1.876,0.020416,11.357,10737.37
1000,19.63,281,0.039146,6.859,41,11.0,2.897,0.021791,6.859,10744.229000000001
1001,19.62,497,0.038229,11.807,42,19.0,2.245,0.023854,11.807,10756.036000000002
1002,19.62,379,0.039578,8.704,44,15.0,3.074,0.026276,8.704,10764.740000000002
1003,19.66,636,0.031447,14.73,43,20.0,2.349,0.022111,14.73,10779.470000000001
1004,19.63,442,0.040724,10.575,42,18.0,2.986,0.022941,10.575,10790.045000000002
1005,19.64,621,0.035427,14.946,42,22.0,2.167,0.02547,14.946,10804.991000000002
1006,19.67,660,0.036364,14.934,44,24.0,2.359,0.02378,14.934,10819.925000000001
1007,19.75,770,0.032468,17.733,43,25.0,2.595,0.024559,17.733,10837.658000000001
1008,19.77,589,0.032258,13.581,43,19.0,1.941,0.023476,13.581,10851.239000000001
1009,19.79,664,0.031627,15.177,44,21.0,2.468,0.023375,15.177,10866.416000000001
1010,19.71,373,0.029491,8.376,45,11.0,2.922,0.024645,8.376,10874.792000000001
1011,19.73,617,0.030794,14.705,42,19.0,2.386,0.023698,14.705,10889.497000000001
1012,19.89,729,0.039781,17.521,42,29.0,2.634,0.022993,17.521,10907.018000000002
1013,19.82,493,0.032454,11.667,42,16.0,2.185,0.023998,11.667,10918.685000000001
1014,19.88,629,0.041335,14.534,43,26.0,2.466,0.025817,14.534,10933.219000000001
1015,19.89,507,0.033531,11.939,42,17.0,2.294,0.024465,11.939,10945.158000000001
1016,19.91,540,0.040741,12.945,42,22.0,2.048,0.023511,12.945,10958.103000000001
1017,19.94,644,0.031056,15.069,43,20.0,2.148,0.026411,15.069,10973.172
1018,19.96,710,0.029577,16.412,43,21.0,2.189,0.024515,16.412,10989.584
1019,20.17,693,0.041847,15.878,44,29.0,2.595,0.022319,15.878,11005.462000000001
1020,20.19,379,0.036939,8.815,43,14.0,2.042,0.028209,8.815,11014.277000000002
1021,20.07,386,0.025907,9.149,42,10.0,1.687,0.02706,9.149,11023.426000000001
1022,20.08,468,0.036325,11.118,42,17.0,2.382,0.023656,11.118,11034.544000000002
1023,20.01,419,0.033413,10.067,42,14.0,1.78,0.025142,10.067,11044.611
1024,20.04,621,0.037037,14.625,42,23.0,2.411,0.024025,14.625,11059.236
1025,19.98,436,0.036697,9.862,44,16.0,1.81,0.022784,9.862,11069.098
1026,19.93,631,0.03962,13.841,46,25.0,2.002,0.025134,13.841,11082.939
1027,19.85,505,0.027723,11.926,42,14.0,2.37,0.026241,11.926,11094.865
1028,19.9,1058,0.02741,24.578,43,29.0,2.72,0.024724,24.578,11119.443
1029,19.92,498,0.03012,11.421,44,15.0,2.066,0.024097,11.421,11130.864
1030,20.03,1011,0.034619,24.606,41,35.0,2.791,0.022266,24.606,11155.47
1031,20.11,645,0.04186,15.708,41,27.0,2.374,0.023449,15.708,11171.178
1032,20.23,973,0.032888,22.934,42,32.0,1.929,0.025736,22.934,11194.112
1033,20.24,707,0.028289,17.155,41,20.0,1.822,0.02343,17.155,11211.267
1034,20.23,669,0.032885,15.497,43,22.0,2.765,0.021799,15.497,11226.764
1035,20.39,732,0.035519,17.377,42,26.0,2.32,0.02535,17.377,11244.141
1036,20.5,548,0.04927,13.515,41,27.0,2.137,0.025125,13.515,11257.655999999999
1037,20.42,540,0.031481,13.124,41,17.0,2.017,0.023073,13.124,11270.779999999999
1038,20.48,526,0.026616,12.643,42,14.0,2.257,0.024293,12.643,11283.422999999999
1039,20.41,398,0.032663,9.434,42,13.0,2.239,0.023158,9.434,11292.856999999998
1040,20.37,304,0.032895,7.552,40,10.0,2.638,0.018015,7.552,11300.408999999998
1041,20.42,722,0.033241,17.493,41,24.0,3.076,0.026002,17.493,11317.901999999998
1042,20.36,567,0.037037,13.63,42,21.0,2.526,0.023232,13.63,11331.531999999997
1043,20.36,626,0.035144,14.307,44,22.0,2.478,0.025862,14.307,11345.838999999998
1044,20.36,692,0.037572,16.259,43,26.0,2.798,0.02397,16.259,11362.097999999998
1045,20.42,649,0.03698,15.634,42,24.0,2.599,0.022352,15.634,11377.731999999998
1046,20.62,893,0.033595,20.76,43,30.0,2.711,0.022389,20.76,11398.491999999998
1047,20.75,793,0.037831,18.125,44,30.0,2.629,0.024396,18.125,11416.616999999998
1048,20.74,357,0.042017,8.148,44,15.0,2.709,0.02251,8.148,11424.764999999998
1049,20.89,707,0.043847,16.5,43,31.0,2.96,0.023722,16.5,11441.264999999998
1050,20.89,464,0.036638,10.661,44,17.0,2.116,0.024109,10.661,11451.925999999998
1051,20.96,810,0.033333,18.318,44,27.0,2.059,0.022449,18.318,11470.243999999997
1052,21.01,639,0.034429,14.712,43,22.0,2.307,0.02848,14.712,11484.955999999996
1053,21.04,467,0.038544,10.876,43,18.0,2.981,0.024548,10.876,11495.831999999997
1054,21.04,649,0.032357,15.626,42,21.0,2.396,0.022767,15.626,11511.457999999997
1055,21.12,669,0.03438,16.293,41,23.0,2.834,0.024239,16.293,11527.750999999997
1056,21.01,541,0.036969,13.114,41,20.0,2.935,0.028489,13.114,11540.864999999996
1057,20.99,393,0.040712,8.586,46,16.0,2.565,0.022876,8.586,11549.450999999995
1058,20.95,534,0.046816,12.924,41,25.0,2.388,0.024262,12.924,11562.374999999996
1059,20.97,593,0.038786,14.117,42,23.0,2.727,0.025844,14.117,11576.491999999997
1060,20.93,602,0.039867,14.048,43,24.0,2.723,0.023143,14.048,11590.539999999997
1061,21.02,776,0.039948,17.551,44,31.0,2.597,0.023929,17.551,11608.090999999997
1062,21.02,709,0.029619,16.048,44,21.0,2.244,0.025762,16.048,11624.138999999997
1063,21.04,711,0.036568,15.229,47,26.0,2.297,0.024017,15.229,11639.367999999997
1064,21.11,647,0.035549,14.224,45,23.0,1.884,0.023765,14.224,11653.591999999997
1065,21.04,746,0.029491,18.092,41,22.0,2.422,0.021464,18.092,11671.683999999997
1066,20.89,355,0.025352,8.524,42,9.0,2.518,0.025546,8.524,11680.207999999997
1067,20.92,757,0.027741,18.103,42,21.0,1.997,0.025987,18.103,11698.310999999996
1068,20.87,435,0.041379,10.042,43,18.0,2.869,0.028612,10.042,11708.352999999996
1069,20.91,761,0.032852,17.078,45,25.0,2.585,0.024402,17.078,11725.430999999995
1070,20.92,515,0.042718,12.02,43,22.0,2.297,0.02641,12.02,11737.450999999995
1071,20.93,457,0.039387,10.847,42,18.0,2.363,0.02248,10.847,11748.297999999995
1072,20.94,722,0.033241,17.562,41,24.0,2.506,0.024417,17.562,11765.859999999995
1073,20.75,351,0.031339,8.752,40,11.0,2.33,0.029611,8.752,11774.611999999996
1074,20.74,605,0.039669,13.92,43,24.0,2.349,0.026657,13.92,11788.531999999996
1075,20.66,465,0.03871,10.786,43,18.0,2.735,0.023081,10.786,11799.317999999996
1076,20.81,728,0.034341,17.346,42,25.0,2.385,0.024003,17.346,11816.663999999995
1077,20.86,487,0.036961,11.823,41,18.0,2.46,0.024234,11.823,11828.486999999996
1078,20.89,446,0.026906,10.232,44,12.0,1.742,0.024855,10.232,11838.718999999996
1079,20.8,299,0.033445,6.897,43,10.0,2.967,0.02497,6.897,11845.615999999996
1080,20.75,471,0.025478,11.307,42,12.0,2.439,0.027461,11.307,11856.922999999997
1081,20.69,541,0.042514,13.018,42,23.0,3.27,0.028049,13.018,11869.940999999997
1082,20.68,387,0.033592,9.354,41,13.0,2.519,0.023923,9.354,11879.294999999996
1083,20.72,419,0.040573,10.305,41,17.0,2.702,0.02417,10.305,11889.599999999997
1084,20.74,634,0.0347,13.78,46,22.0,2.525,0.025109,13.78,11903.379999999997
1085,20.67,395,0.037975,9.105,43,15.0,2.476,0.028396,9.105,11912.484999999997
1086,20.65,626,0.030351,14.629,43,19.0,2.256,0.024505,14.629,11927.113999999998
1087,20.67,648,0.037037,14.694,44,24.0,2.671,0.025582,14.694,11941.807999999997
1088,20.68,635,0.03622,14.95,42,23.0,2.22,0.024302,14.95,11956.757999999998
1089,20.65,501,0.037924,11.81,42,19.0,2.601,0.02841,11.81,11968.567999999997
1090,20.65,580,0.031034,13.555,43,18.0,2.571,0.024073,13.555,11982.122999999998
1091,20.66,807,0.035936,18.362,44,29.0,2.564,0.02833,18.362,12000.484999999997
1092,20.7,955,0.035602,21.648,44,34.0,2.66,0.026675,21.648,12022.132999999996
1093,20.74,616,0.032468,14.859,41,20.0,2.782,0.025662,14.859,12036.991999999997
1094,20.65,427,0.021077,10.373,41,9.0,2.913,0.026622,10.373,12047.364999999996
1095,20.61,342,0.046784,8.109,42,16.0,2.19,0.031471,8.109,12055.473999999997
1096,20.54,443,0.036117,10.013,44,16.0,2.777,0.022998,10.013,12065.486999999997
1097,20.49,572,0.031469,13.372,43,18.0,1.755,0.024467,13.372,12078.858999999997
1098,20.39,744,0.025538,17.498,43,19.0,2.926,0.022681,17.498,12096.356999999996
1099,20.39,336,0.035714,8.215,41,12.0,3.628,0.030067,8.215,12104.571999999996
1100,20.48,569,0.035149,13.924,41,20.0,2.775,0.027581,13.924,12118.495999999997
1101,20.51,660,0.033333,16.428,40,22.0,3.015,0.028324,16.428,12134.923999999997
1102,20.55,689,0.027576,15.575,44,19.0,2.038,0.024067,15.575,12150.498999999998
1103,20.56,623,0.033708,15.124,41,21.0,1.986,0.02198,15.124,12165.622999999998
1104,20.6,775,0.028387,18.736,41,22.0,2.555,0.024123,18.736,12184.358999999999
1105,20.6,700,0.031429,16.153,43,22.0,2.254,0.023415,16.153,12200.511999999999
1106,20.5,471,0.029724,10.746,44,14.0,1.847,0.027656,10.746,12211.257999999998
1107,20.47,574,0.038328,13.682,42,22.0,2.927,0.024606,13.682,12224.939999999999
1108,20.45,465,0.036559,11.195,42,17.0,2.166,0.027993,11.195,12236.134999999998
1109,20.54,751,0.039947,17.991,42,30.0,2.071,0.025196,17.991,12254.125999999998
1110,20.66,737,0.031208,17.155,43,23.0,2.061,0.027339,17.155,12271.280999999999
1111,20.73,831,0.031288,19.347,43,26.0,2.141,0.024653,19.347,12290.627999999999
1112,20.6,528,0.030303,11.539,46,16.0,1.902,0.027214,11.539,12302.167
1113,20.66,599,0.036728,13.403,45,22.0,2.511,0.025307,13.403,12315.57
1114,20.61,788,0.02665,17.789,44,21.0,2.063,0.025737,17.789,12333.359
1115,20.57,343,0.037901,7.692,45,13.0,2.277,0.02508,7.692,12341.051
1116,20.59,711,0.033755,17.103,42,24.0,2.377,0.024291,17.103,12358.153999999999
1117,20.71,945,0.033862,23.026,41,32.0,2.35,0.027568,23.026,12381.179999999998
1118,20.73,672,0.034226,15.47,43,23.0,2.121,0.024932,15.47,12396.649999999998
1119,20.66,661,0.033283,15.628,42,22.0,2.086,0.023884,15.628,12412.277999999998
1120,20.69,563,0.030195,13.573,41,17.0,2.192,0.025674,13.573,12425.850999999999
1121,20.7,285,0.038596,7.078,40,11.0,2.533,0.025025,7.078,12432.928999999998
1122,20.72,631,0.030111,15.225,41,19.0,2.616,0.025251,15.225,12448.153999999999
1123,20.77,498,0.038153,11.638,43,19.0,2.683,0.027466,11.638,12459.792
1124,20.67,329,0.039514,7.359,45,13.0,2.413,0.020458,7.359,12467.151
1125,20.62,378,0.029101,9.249,41,11.0,2.503,0.024864,9.249,12476.4
1126,20.54,458,0.037118,11.277,41,17.0,1.886,0.026662,11.277,12487.677
1127,20.62,723,0.030429,17.518,41,22.0,3.051,0.026245,17.518,12505.195
1128,20.49,425,0.037647,10.327,41,16.0,2.44,0.025309,10.327,12515.521999999999
1129,20.57,573,0.04014,13.678,42,23.0,2.541,0.025891,13.678,12529.199999999999
1130,20.32,352,0.028409,8.535,41,10.0,3.298,0.02581,8.535,12537.734999999999
1131,20.25,537,0.037244,13.258,41,20.0,2.425,0.026312,13.258,12550.992999999999
1132,20.04,451,0.02439,11.064,41,11.0,2.632,0.026546,11.064,12562.056999999999
1133,20.11,814,0.03317,19.741,41,27.0,2.656,0.021573,19.741,12581.797999999999
1134,20.02,338,0.038462,8.206,41,13.0,2.888,0.026343,8.206,12590.003999999999
1135,20.01,717,0.034868,17.303,41,25.0,2.566,0.028044,17.303,12607.306999999999
1136,20.01,556,0.048561,13.72,41,27.0,3.043,0.026614,13.72,12621.026999999998
1137,19.95,326,0.033742,7.997,41,11.0,2.316,0.029283,7.997,12629.023999999998
1138,19.99,559,0.0322,13.249,42,18.0,2.88,0.029448,13.249,12642.272999999997
1139,20.13,682,0.039589,16.169,42,27.0,2.453,0.023939,16.169,12658.441999999997
1140,20.25,683,0.032211,17.073,40,22.0,2.469,0.026627,17.073,12675.514999999998
1141,20.2,723,0.026279,18.518,39,19.0,2.45,0.023817,18.518,12694.032999999998
1142,20.2,669,0.03139,16.198,41,21.0,2.362,0.026196,16.198,12710.230999999998
1143,20.09,389,0.028278,9.324,42,11.0,2.643,0.030007,9.324,12719.554999999998
1144,20.06,681,0.033774,16.696,41,23.0,2.173,0.028349,16.696,12736.250999999998
1145,19.98,386,0.041451,9.438,41,16.0,2.49,0.027564,9.438,12745.688999999998
1146,19.86,481,0.037422,11.675,41,18.0,2.158,0.029838,11.675,12757.363999999998
1147,19.79,626,0.036741,14.658,43,23.0,3.029,0.024163,14.658,12772.021999999997
1148,19.73,265,0.033962,6.273,42,9.0,2.136,0.027493,6.273,12778.294999999996
1149,19.56,505,0.027723,12.038,42,14.0,2.188,0.028857,12.038,12790.332999999997
1150,19.49,400,0.025,9.771,41,10.0,1.788,0.025922,9.771,12800.103999999998
1151,19.43,703,0.029872,17.283,41,21.0,2.607,0.026492,17.283,12817.386999999997
1152,19.43,612,0.035948,15.07,41,22.0,2.425,0.028107,15.07,12832.456999999997
1153,19.45,687,0.029112,16.341,42,20.0,2.394,0.02633,16.341,12848.797999999997
1154,19.38,502,0.027888,12.131,41,14.0,2.761,0.02387,12.131,12860.928999999996
1155,19.36,667,0.031484,16.13,41,21.0,2.522,0.027383,16.13,12877.058999999996
1156,19.41,812,0.030788,19.811,41,25.0,2.433,0.026763,19.811,12896.869999999995
1157,19.37,353,0.033994,7.939,44,12.0,2.331,0.02664,7.939,12904.808999999996
1158,19.39,674,0.040059,15.933,42,27.0,2.466,0.023919,15.933,12920.741999999997
1159,19.36,601,0.033278,14.73,41,20.0,2.541,0.027953,14.73,12935.471999999996
1160,19.24,388,0.030928,9.902,39,12.0,2.309,0.025915,9.902,12945.373999999996
1161,19.07,420,0.033333,10.457,40,14.0,2.981,0.024479,10.457,12955.830999999996
1162,19.09,645,0.035659,14.641,44,23.0,2.614,0.033398,14.641,12970.471999999996
1163,18.95,399,0.030075,9.481,42,12.0,2.581,0.027316,9.481,12979.952999999996
1164,18.9,475,0.037895,11.556,41,18.0,2.977,0.022547,11.556,12991.508999999996
1165,18.88,584,0.034247,14.183,41,20.0,2.762,0.027571,14.183,13005.691999999997
1166,18.93,368,0.038043,8.974,41,14.0,2.864,0.021514,8.974,13014.665999999997
1167,18.96,884,0.027149,21.162,42,24.0,2.747,0.026288,21.162,13035.827999999998
1168,19.07,729,0.039781,17.734,41,29.0,2.834,0.024976,17.734,13053.561999999998
1169,19.01,657,0.028919,16.193,41,19.0,2.339,0.026079,16.193,13069.754999999997
1170,19.02,659,0.034901,16.015,41,23.0,2.674,0.028594,16.015,13085.769999999997
1171,18.92,300,0.026667,7.052,43,8.0,2.837,0.025705,7.052,13092.821999999996
1172,18.93,734,0.03406,17.284,42,25.0,2.516,0.028401,17.284,13110.105999999996
1173,19.12,817,0.03672,19.427,42,30.0,2.744,0.02635,19.427,13129.532999999996
1174,18.97,402,0.022388,9.551,42,9.0,2.766,0.025809,9.551,13139.083999999995
1175,18.96,510,0.033333,11.703,44,17.0,2.086,0.026816,11.703,13150.786999999995
1176,18.88,520,0.032692,12.294,42,17.0,2.448,0.025637,12.294,13163.080999999995
1177,18.93,566,0.040636,13.393,42,23.0,2.818,0.024505,13.393,13176.473999999995
1178,19.0,624,0.030449,14.704,42,19.0,2.293,0.027696,14.704,13191.177999999994
1179,19.08,519,0.034682,12.118,43,18.0,2.792,0.028297,12.118,13203.295999999995
1180,19.1,378,0.037037,8.932,42,14.0,2.37,0.027992,8.932,13212.227999999996
1181,18.92,242,0.020661,5.899,41,5.0,2.405,0.022801,5.899,13218.126999999995
1182,18.94,479,0.031315,11.733,41,15.0,2.564,0.02369,11.733,13229.859999999995
1183,18.91,365,0.038356,8.944,41,14.0,2.849,0.027646,8.944,13238.803999999995
1184,18.77,280,0.028571,6.944,40,8.0,2.121,0.023283,6.944,13245.747999999994
1185,18.72,403,0.024814,9.959,40,10.0,2.149,0.02709,9.959,13255.706999999995
1186,18.71,549,0.032787,12.931,42,18.0,2.266,0.027212,12.931,13268.637999999995
1187,18.71,662,0.036254,15.291,43,24.0,2.418,0.027298,15.291,13283.928999999995
1188,18.61,364,0.035714,8.573,42,13.0,3.033,0.027527,8.573,13292.501999999995
1189,18.65,506,0.045455,12.527,40,23.0,2.787,0.026679,12.527,13305.028999999995
1190,18.57,391,0.025575,9.621,41,10.0,2.616,0.023727,9.621,13314.649999999994
1191,18.4,309,0.038835,7.612,41,12.0,3.188,0.027107,7.612,13322.261999999993
1192,18.29,631,0.03645,15.717,40,23.0,2.588,0.026168,15.717,13337.978999999994
1193,18.3,546,0.038462,13.117,42,21.0,2.049,0.028946,13.117,13351.095999999994
1194,18.33,368,0.032609,8.913,41,12.0,3.054,0.02438,8.913,13360.008999999995
1195,18.29,401,0.029925,9.363,43,12.0,2.249,0.025431,9.363,13369.371999999994
1196,18.21,268,0.029851,6.434,42,8.0,3.19,0.023365,6.434,13375.805999999993
1197,18.06,254,0.011811,6.258,41,3.0,0.894,0.027234,6.258,13382.063999999993
1198,18.03,477,0.033543,12.001,40,16.0,2.27,0.030743,12.001,13394.064999999993
1199,18.15,732,0.032787,18.009,41,24.0,1.706,0.027399,18.009,13412.073999999993
1200,18.13,663,0.027149,16.289,41,18.0,2.187,0.028742,16.289,13428.362999999994
1201,18.21,804,0.037313,18.981,42,30.0,2.371,0.024774,18.981,13447.343999999994
1202,18.23,580,0.036207,13.212,44,21.0,2.212,0.027086,13.212,13460.555999999993
1203,18.15,383,0.033943,9.09,42,13.0,3.164,0.028791,9.09,13469.645999999993
1204,18.1,452,0.037611,10.722,42,17.0,2.894,0.026812,10.722,13480.367999999993
1205,17.9,234,0.008547,5.53,42,2.0,2.991,0.022823,5.53,13485.897999999994
1206,17.84,263,0.030418,6.383,41,8.0,2.989,0.030064,6.383,13492.280999999994
1207,17.79,486,0.034979,11.074,44,17.0,2.545,0.02617,11.074,13503.354999999994
