Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
1,8,524,0.015267,4.066,129,8,2.496,,4.066,4.066
2,11.5,765,0.019608,5.542,138,15,2.408,,5.542,9.608
3,9.67,281,0.021352,1.837,153,6,2.374,,1.837,11.445
4,9.75,579,0.017271,3.923,148,10,2.42,,3.923,15.368
5,11,543,0.029466,3.466,157,16,2.359,,3.466,18.834
6,10.17,416,0.014423,2.912,143,6,2.608,,2.912,21.746
7,9.71,455,0.015385,2.945,155,7,2.495,,2.945,24.691
8,9.75,591,0.01692,3.884,152,10,2.406,,3.884,28.575
9,9.67,532,0.016917,3.661,145,9,2.523,,3.661,32.236
10,9.1,304,0.013158,1.917,159,4,2.424,,1.917,34.153
11,8.82,380,0.015789,2.431,156,6,2.453,,2.431,36.584
12,9.5,1044,0.016284,7.091,147,17,2.412,,7.091,43.675
13,10.46,956,0.023013,6.961,137,22,2.441,,6.961,50.636
14,10.5,544,0.020221,4.035,135,11,2.52,,4.035,54.671
15,11.13,672,0.029762,4.913,137,20,2.499,,4.913,59.584
16,10.81,368,0.016304,2.672,138,6,2.546,,2.672,62.256
17,10.65,450,0.017778,3.375,133,8,2.529,,3.375,65.631
18,10.67,422,0.026066,3.069,137,11,2.36,,3.069,68.7
19,10.68,516,0.021318,3.881,133,11,2.401,,3.881,72.581
20,10.6,425,0.021176,3.174,134,9,2.466,,3.174,75.755
21,10.48,787,0.010165,5.847,135,8,2.37,,5.847,81.602
22,10.45,513,0.019493,3.761,136,10,2.431,,3.761,85.363
23,10.39,355,0.025352,2.607,136,9,2.499,,2.607,87.97
24,10.46,550,0.021818,4.006,137,12,2.545,,4.006,91.976
25,10.24,370,0.013514,2.677,138,5,2.37,,2.677,94.653
26,10.54,595,0.030252,4.273,139,18,2.627,,4.273,98.926
27,10.37,487,0.01232,3.527,138,6,2.503,,3.527,102.453
28,10.43,612,0.019608,4.281,143,12,2.374,,4.281,106.734
29,10.52,636,0.02044,4.573,139,13,2.535,,4.573,111.307
30,10.63,638,0.021944,4.365,146,14,2.403,,4.365,115.672
31,10.68,686,0.017493,4.764,144,12,2.488,,4.764,120.436
32,10.59,394,0.020305,2.857,138,8,2.51,,2.857,123.293
33,10.58,530,0.018868,3.813,139,10,2.489,,3.813,127.106
34,10.44,457,0.013129,3.283,139,6,2.444,,3.283,130.389
35,10.63,605,0.028099,4.109,147,17,2.331,,4.109,134.498
36,10.5,458,0.0131,3.232,142,6,2.408,,3.232,137.73
37,10.41,421,0.016627,3.062,137,7,2.302,,3.062,140.792
38,10.66,620,0.032258,4.251,146,20,2.455,,4.251,145.043
39,10.62,482,0.018672,3.511,137,9,2.396,,3.511,148.554
40,10.53,459,0.015251,3.132,147,7,2.362,,3.132,151.686
41,10.39,279,0.017921,2.044,136,5,2.294,,2.044,153.73
42,10.29,385,0.015584,2.777,139,6,2.465,,2.777,156.507
43,10.51,788,0.025381,5.731,137,20,2.355,,5.731,162.238
44,10.39,302,0.016556,2.211,137,5,2.404,,2.211,164.449
45,10.42,682,0.017595,5,136,12,2.321,,5,169.449
46,10.41,535,0.018692,3.918,137,10,2.49,,3.918,173.367
47,10.51,716,0.02095,5.2,138,15,2.482,,5.2,178.567
48,10.79,706,0.033994,5.125,138,24,2.416,,5.125,183.692
49,10.9,1069,0.014967,7.245,148,16,2.392,,7.245,190.937
50,10.78,468,0.010684,21.872,21,5,2.444,,21.872,212.809
51,10.69,392,0.015306,2.86,137,6,2.383,,2.86,215.669
52,10.58,324,0.015432,2.373,137,5,2.528,,2.373,218.042
53,10.7,687,0.024745,4.837,142,17,2.504,,4.837,222.879
54,10.56,453,0.006623,3.253,139,3,2.464,,3.253,226.132
55,10.55,640,0.015625,4.654,138,10,2.37,,4.654,230.786
56,10.52,530,0.016981,3.957,134,9,2.323,,3.957,234.743
57,10.53,487,0.022587,3.55,137,11,2.4,,3.55,238.293
58,10.5,297,0.030303,2.14,139,9,2.485,,2.14,240.433
59,10.51,531,0.020716,3.931,135,11,2.345,,3.931,244.364
60,10.48,513,0.017544,3.692,139,9,2.431,,3.692,248.056
61,10.51,590,0.020339,4.297,137,12,2.327,,4.297,252.353
62,10.5,580,0.017241,4.235,137,10,2.397,,4.235,256.588
63,10.43,374,0.016043,2.724,137,6,2.219,,2.724,259.312
64,10.38,478,0.014644,3.321,144,7,2.245,,3.321,262.633
65,10.48,756,0.022487,5.383,140,17,2.419,,5.383,268.016
66,10.38,526,0.007605,3.293,160,4,2.219,,3.293,271.309
67,10.52,798,0.025063,5.734,139,20,2.402,,5.734,277.043
68,10.4,376,0.005319,2.75,137,2,2.266,,2.75,279.793
69,10.48,709,0.022567,5.195,136,16,2.333,,5.195,284.988
70,10.47,475,0.021053,3.513,135,10,2.493,,3.513,288.501
71,10.42,392,0.017857,2.825,139,7,2.395,,2.825,291.326
72,10.39,487,0.016427,3.371,144,8,2.595,,3.371,294.697
73,10.37,616,0.01461,4.424,139,9,2.519,,4.424,299.121
74,10.31,384,0.015625,2.791,138,6,2.37,,2.791,301.912
75,10.25,345,0.017391,2.522,137,6,2.316,,2.522,304.434
76,10.25,568,0.017606,4.187,136,10,2.326,,4.187,308.621
77,10.23,579,0.015544,4.195,138,9,2.432,,4.195,312.816
78,10.15,322,0.012422,2.315,139,4,2.252,,2.315,315.131
79,10.15,528,0.018939,3.803,139,10,2.381,,3.803,318.934
80,10.09,415,0.012048,2.955,140,5,2.371,,2.955,321.889
81,10.09,601,0.016639,4.385,137,10,2.411,,4.385,326.274
82,10.1,476,0.023109,3.379,141,11,2.405,,3.379,329.653
83,10.06,301,0.023256,2.16,139,7,2.326,,2.16,331.813
84,10.08,760,0.015789,5.493,138,12,2.396,,5.493,337.306
85,10.08,529,0.018904,3.86,137,10,2.329,,3.86,341.166
86,10.05,425,0.016471,3.007,141,7,2.296,,3.007,344.173
87,10,343,0.017493,2.354,146,6,2.312,,2.354,346.527
88,10,534,0.018727,3.915,136,10,2.395,,3.915,350.442
89,10.02,714,0.016807,5.206,137,12,2.242,,5.206,355.648
90,9.96,370,0.010811,2.643,140,4,2.262,,2.643,358.291
91,9.91,375,0.016,2.721,138,6,2.168,,2.721,361.012
92,9.88,447,0.01566,3.241,138,7,2.432,,3.241,364.253
93,9.86,474,0.016878,3.423,138,8,2.344,,3.423,367.676
94,9.85,577,0.015598,4.226,137,9,2.392,,4.226,371.902
95,9.78,292,0.010274,2.136,137,3,2.25,,2.136,374.038
96,9.76,757,0.010568,28.197,27,8,2.469,0.010979,28.197,402.235
97,9.77,617,0.017828,33.999,18,11,2.6,0.009468,33.999,436.234
98,9.77,476,0.018908,26.62,18,9,2.548,0.009837,26.62,462.854
99,9.72,513,0.009747,28.65,18,5,2.53,0.009073,28.65,491.504
100,9.74,498,0.024096,133.636,4,12,2.614,0.009422,133.636,625.14
101,9.85,712,0.026685,39.545,18,19,2.662,0.009907,39.545,664.685
102,9.88,754,0.023873,41.301,18,18,2.408,0.010606,41.301,705.986
103,9.97,685,0.021898,37.781,18,15,2.622,0.010068,37.781,743.767
104,9.93,290,0.02069,15.916,18,6,2.555,0.010652,15.916,759.683
105,9.98,813,0.02583,44.765,18,21,2.739,0.008979,44.765,804.448
106,9.97,308,0.016234,17.253,18,5,2.711,0.007445,17.253,821.701
107,9.99,393,0.022901,21.732,18,9,2.448,0.007912,21.732,843.433
108,10.04,729,0.020576,39.646,18,15,2.51,0.009662,39.646,883.079
109,10.03,485,0.016495,26.893,18,8,2.425,0.008302,26.893,909.972
110,10.17,818,0.022005,44.828,18,18,2.616,0.008409,44.828,954.8
111,10.22,515,0.021359,28.086,18,11,2.598,0.007741,28.086,982.886
112,10.12,470,0.014894,25.959,18,7,2.434,0.008934,25.959,1008.845
113,10.04,642,0.021807,35.072,18,14,2.494,0.008195,35.072,1043.917
114,10.05,447,0.026846,24.263,18,12,2.564,0.008814,24.263,1068.18
115,9.89,391,0.01023,21.425,18,4,2.739,0.005871,21.425,1089.605
116,9.98,620,0.024194,33.742,18,15,2.553,0.00899,33.742,1123.347
117,10.07,921,0.018458,51.615,18,17,2.568,0.008299,51.615,1174.962
118,10.02,366,0.016393,20.093,18,6,2.699,0.007439,20.093,1195.055
119,9.99,533,0.015009,28.681,19,8,2.634,0.007895,28.681,1223.736
120,10.08,901,0.019978,49.114,18,18,2.451,0.008675,49.114,1272.85
121,10.06,400,0.015,22.006,18,6,2.458,0.00909,22.006,1294.856
122,10.12,666,0.024024,37.001,18,16,2.278,0.007306,37.001,1331.857
123,10.21,713,0.025245,40.233,18,18,2.54,0.00803,40.233,1372.09
124,10.13,290,0.013793,16.754,17,4,2.424,0.007199,16.754,1388.844
125,10.18,514,0.019455,30.105,17,10,2.529,0.006708,30.105,1418.949
126,10.12,530,0.022642,30.408,17,12,2.477,0.008165,30.408,1449.357
127,10.32,975,0.026667,56.012,17,26,2.559,0.008122,56.012,1505.369
128,10.25,443,0.011287,25.906,17,5,2.569,0.006198,25.906,1531.275
129,10.21,394,0.022843,22.117,18,9,2.563,0.006941,22.117,1553.392
130,10.15,583,0.013722,33.2,18,8,2.662,0.008391,33.2,1586.592
131,10.22,623,0.030498,35.543,18,19,2.571,0.00843,35.543,1622.135
132,10.22,330,0.024242,19.055,17,8,2.445,0.00912,19.055,1641.19
133,10.2,521,0.015355,29.141,18,8,2.564,0.007055,29.141,1670.331
134,10.27,606,0.021452,33.975,18,13,2.51,0.007868,33.975,1704.306
135,10.19,374,0.024064,21.21,18,9,2.195,0.008032,21.21,1725.516
136,10.22,536,0.016791,29.697,18,9,2.435,0.006816,29.697,1755.213
137,10.22,304,0.023026,17.214,18,7,2.345,0.005588,17.214,1772.427
138,10.05,291,0.010309,16.257,18,3,2.474,0.005735,16.257,1788.684
139,10,296,0.013514,16.62,18,4,2.47,0.009228,16.62,1805.304
140,10.02,585,0.015385,33.439,17,9,2.508,0.006522,33.439,1838.743
141,10.14,857,0.019837,48.543,18,17,2.456,0.006568,48.543,1887.286
142,10.25,933,0.018221,53.226,18,17,2.494,0.007248,53.226,1940.512
143,10.15,457,0.021882,26.489,17,10,2.584,0.007152,26.489,1967.001
144,10.22,595,0.020168,32.717,18,12,2.57,0.005149,32.717,1999.718
145,10.22,580,0.02069,32.734,18,12,2.612,0.006363,32.734,2032.452
146,10.22,582,0.017182,32.829,18,10,2.591,0.005989,32.829,2065.281
147,10.17,554,0.018051,30.931,18,10,2.574,0.007018,30.931,2096.212
148,10.17,975,0.024615,55.861,17,24,2.658,0.006189,55.861,2152.073
149,10.09,425,0.018824,24.393,17,8,2.504,0.007122,24.393,2176.466
150,10.11,480,0.014583,82.276,6,7,2.487,0.00886,82.276,2258.742
151,10.09,286,0.013986,16.466,17,4,2.437,0.010556,16.466,2275.208
152,10.07,328,0.009146,17.697,19,3,2.223,0.005574,17.697,2292.905
153,10.11,767,0.027379,41.989,18,21,2.557,0.005475,41.989,2334.894
154,10.23,918,0.01634,51.154,18,15,2.507,0.00731,51.154,2386.048
155,10.18,284,0.017606,15.999,18,5,2.715,0.00634,15.999,2402.047
156,10.1,360,0.002778,20.348,18,1,2.581,0.006324,20.348,2422.395
157,10.07,500,0.016,28.163,18,8,2.32,0.006264,28.163,2450.558
158,10.08,839,0.011919,48.061,17,10,2.615,0.006712,48.061,2498.619
159,10.12,634,0.023659,35.886,18,15,2.631,0.004906,35.886,2534.505
160,10.09,339,0.017699,18.873,18,6,2.437,0.007294,18.873,2553.378
161,10,302,0.009934,16.713,18,3,2.497,0.008301,16.713,2570.091
162,10.09,809,0.023486,45.742,18,19,2.473,0.006473,45.742,2615.833
163,10.13,595,0.016807,33.758,18,10,2.413,0.005865,33.758,2649.591
164,10.13,260,0.026923,14.22,18,7,2.127,0.004945,14.22,2663.811
165,10.14,1140,0.015789,63.733,18,18,2.496,0.005353,63.733,2727.544
166,10.16,391,0.015345,21.903,18,6,2.353,0.006723,21.903,2749.447
167,10.03,360,0.019444,20.203,18,7,2.603,0.005866,20.203,2769.65
168,10.07,447,0.013423,25.006,18,6,2.32,0.008353,25.006,2794.656
169,9.97,450,0.013333,25.899,17,6,2.5,0.007732,25.899,2820.555
170,9.93,507,0.011834,29.122,17,6,2.535,0.006534,29.122,2849.677
171,9.94,494,0.016194,28.279,17,8,2.449,0.007097,28.279,2877.956
172,9.94,545,0.014679,31.01,18,8,2.345,0.006767,31.01,2908.966
173,9.94,496,0.018145,27.802,18,9,2.73,0.004794,27.802,2936.768
174,9.97,464,0.019397,26.757,17,9,2.371,0.006466,26.757,2963.525
175,10.01,610,0.016393,35.182,17,10,2.275,0.005694,35.182,2998.707
176,10.06,642,0.023364,36.311,18,15,2.626,0.006042,36.311,3035.018
177,10.08,633,0.017378,36.016,18,11,2.594,0.00632,36.016,3071.034
178,10.12,397,0.020151,22.591,18,8,2.547,0.006531,22.591,3093.625
179,10.17,898,0.016704,51.013,18,15,2.678,0.006146,51.013,3144.638
180,10.19,376,0.018617,21.424,18,7,2.521,0.004768,21.424,3166.062
181,10.24,502,0.02988,28.642,18,15,2.468,0.005692,28.642,3194.704
182,10.25,597,0.020101,33.681,18,12,2.586,0.006444,33.681,3228.385
183,10.25,448,0.015625,26.466,17,7,2.446,0.006843,26.466,3254.851
184,10.24,478,0.023013,26.725,18,11,2.776,0.004851,26.725,3281.576
185,10.23,501,0.017964,28.682,17,9,2.717,0.004429,28.682,3310.258
186,10.21,469,0.010661,26.569,18,5,2.273,0.006009,26.569,3336.827
187,10.18,385,0.007792,21.377,18,3,2.403,0.006576,21.377,3358.204
188,10.25,575,0.029565,32.856,18,17,2.567,0.007976,32.856,3391.06
189,10.23,484,0.020661,27.112,18,10,2.475,0.007645,27.112,3418.172
190,10.29,489,0.02045,27.644,18,10,2.485,0.005991,27.644,3445.816
191,10.3,497,0.014085,27.657,18,7,2.396,0.008176,27.657,3473.473
192,10.34,683,0.016105,38.03,18,11,2.58,0.006995,38.03,3511.503
193,10.34,536,0.014925,30.184,18,8,2.549,0.005861,30.184,3541.687
194,10.34,483,0.018634,27.496,18,9,2.561,0.007443,27.496,3569.183
195,10.42,522,0.021073,29.99,17,11,2.552,0.005766,29.99,3599.173
196,10.39,477,0.010482,26.89,18,5,2.296,0.006316,26.89,3626.063
197,10.31,298,0.010067,16.3,18,3,2.658,0.006445,16.3,3642.363
198,10.39,667,0.025487,38.114,17,17,2.307,0.006031,38.114,3680.477
199,10.44,474,0.021097,26.584,18,10,2.428,0.006423,26.584,3707.061
200,10.41,492,0.018293,12.3435,18,9,2.431,0.007089,12.3435,3719.4045
201,10.26,377,0.01061,21.107,18,4,2.456,0.005701,21.107,3740.5115
202,10.2,630,0.019048,35.352,18,12,2.567,0.005528,35.352,3775.8635
203,10.19,633,0.022117,35.59,18,14,2.845,0.005341,35.59,3811.4535
204,10.24,422,0.026066,24.144,17,11,2.692,0.003901,24.144,3835.5975
205,10.12,583,0.015437,32.997,18,9,2.695,0.006213,32.997,3868.5945
206,10.14,489,0.014315,27.212,18,7,2.221,0.006118,27.212,3895.8065
207,10.08,307,0.009772,17.529,18,3,2.433,0.008048,17.529,3913.3355
208,9.99,418,0.014354,24.219,17,6,2.316,0.007261,24.219,3937.5545
209,9.98,350,0.02,19.885,18,7,2.394,0.006114,19.885,3957.4395
210,9.96,728,0.021978,41.151,18,16,2.648,0.00738,41.151,3998.5905
211,9.95,640,0.015625,36.732,17,10,2.509,0.007315,36.732,4035.3225
212,9.96,500,0.016,28.873,17,8,2.766,0.00553,28.873,4064.1955
213,10.03,884,0.023756,50.594,17,21,2.587,0.006167,50.594,4114.7895
214,10.03,554,0.021661,31.131,18,12,2.736,0.006026,31.131,4145.9205
215,10.03,267,0.014981,15.107,18,4,2.7,0.005604,15.107,4161.0275
216,9.93,294,0.017007,16.907,17,5,2.548,0.006,16.907,4177.9345
217,9.86,492,0.020325,27.369,18,10,2.697,0.005826,27.369,4205.3035
218,9.87,327,0.021407,18.009,18,7,2.719,0.004395,18.009,4223.3125
219,9.81,402,0.004975,23.099,17,2,2.784,0.004806,23.099,4246.4115
220,9.72,481,0.018711,26.975,18,9,2.686,0.00634,26.975,4273.3865
221,9.78,564,0.021277,31.57,18,12,2.8,0.005694,31.57,4304.9565
222,9.84,768,0.028646,43.091,18,22,2.549,0.005847,43.091,4348.0475
223,9.78,691,0.017366,39.08,18,12,2.504,0.005201,39.08,4387.1275
224,9.8,456,0.013158,25.425,18,6,2.607,0.006123,25.425,4412.5525
225,9.8,472,0.021186,26.314,18,10,2.644,0.005766,26.314,4438.8665
226,9.79,695,0.015827,39.619,18,11,2.272,0.007815,39.619,4478.4855
227,9.66,681,0.01909,37.933,18,13,2.576,0.008431,37.933,4516.4185
228,9.71,519,0.019268,29.927,17,10,2.385,0.006881,29.927,4546.3455
229,9.73,480,0.022917,27.724,17,11,2.465,0.006361,27.724,4574.0695
230,9.75,472,0.021186,26.27,18,10,2.547,0.006969,26.27,4600.3395
231,9.62,428,0.014019,24.146,18,6,2.617,0.008055,24.146,4624.4855
232,9.66,585,0.020513,32.456,18,12,2.617,0.006361,32.456,4656.9415
233,9.7,747,0.016064,42.148,18,12,2.495,0.006403,42.148,4699.0895
234,9.72,725,0.02069,41.74,17,15,2.585,0.006106,41.74,4740.8295
235,9.72,523,0.017208,28.926,18,9,2.69,0.005145,28.926,4769.7555
236,9.81,912,0.019737,51.311,18,18,2.612,0.005806,51.311,4821.0665
237,9.8,469,0.012793,26.81,17,6,2.354,0.004791,26.81,4847.8765
238,9.83,599,0.010017,34.334,17,6,2.399,0.005749,34.334,4882.2105
239,9.94,732,0.020492,43.101,17,15,2.516,0.006341,43.101,4925.3115
240,9.95,508,0.019685,28.76,18,10,2.467,0.00581,28.76,4954.0715
241,9.89,509,0.021611,29.443,17,11,2.44,0.005083,29.443,4983.5145
242,9.86,603,0.023217,34.58,17,14,2.483,0.005523,34.58,5018.0945
243,9.8,428,0.009346,24.718,17,4,2.593,0.008873,24.718,5042.8125
244,9.83,710,0.021127,40.471,18,15,2.556,0.007916,40.471,5083.2835
245,9.76,296,0.016892,17.032,17,5,2.574,0.00879,17.032,5100.3155
246,9.76,602,0.016611,34.454,17,10,2.465,0.007713,34.454,5134.7695
247,9.72,359,0.016713,20.716,17,6,2.88,0.007928,20.716,5155.4855
248,9.6,701,0.017118,40.197,17,12,2.455,0.007969,40.197,5195.6825
249,9.62,408,0.02451,23.577,17,10,2.522,0.007546,23.577,5219.2595
250,9.75,758,0.026385,135.082,6,20,2.446,0.007954,135.082,5354.3415
251,9.84,649,0.020031,36.884,18,13,2.453,0.007555,36.884,5391.2255
252,9.97,590,0.027119,33.539,18,16,2.415,0.006161,33.539,5424.7645
253,9.85,402,0.022388,22.684,18,9,2.56,0.007837,22.684,5447.4485
254,9.8,643,0.015552,36.142,18,10,2.498,0.007696,36.142,5483.5905
255,9.92,699,0.02432,40.14,17,17,2.597,0.00747,40.14,5523.7305
256,10.11,903,0.022148,51.207,18,20,2.565,0.00647,51.207,5574.9375
257,10.18,568,0.026408,32.518,17,15,2.63,0.007739,32.518,5607.4555
258,10.18,610,0.016393,34.448,18,10,2.752,0.007398,34.448,5641.9035
259,10.22,727,0.026135,41.214,18,19,2.568,0.007713,41.214,5683.1175
260,10.23,490,0.014286,27.885,18,7,2.849,0.007551,27.885,5711.0025
261,10.37,608,0.027961,34.983,17,17,2.609,0.007354,34.983,5745.9855
262,10.22,289,0.013841,16.934,17,4,2.723,0.007903,16.934,5762.9195
263,10.22,378,0.026455,21.357,18,10,2.378,0.007953,21.357,5784.2765
264,10.22,293,0.023891,16.529,18,7,2.491,0.006568,16.529,5800.8055
265,10.11,401,0.017456,22.716,18,7,2.554,0.008342,22.716,5823.5215
266,10.18,587,0.022147,33.153,18,13,2.284,0.008203,33.153,5856.6745
267,10.18,505,0.013861,28.376,18,7,2.804,0.007221,28.376,5885.0505
268,10.23,480,0.022917,27.079,18,11,2.869,0.007067,27.079,5912.1295
269,10.29,659,0.018209,36.197,18,12,2.543,0.006704,36.197,5948.3265
270,10.43,806,0.024814,45.583,18,20,2.619,0.006787,45.583,5993.9095
271,10.53,626,0.028754,35.125,18,18,2.569,0.007482,35.125,6029.0345
272,10.62,771,0.022049,43.125,18,17,2.52,0.00789,43.125,6072.1595
273,10.59,446,0.013453,25.381,18,6,2.419,0.006709,25.381,6097.5405
274,10.62,525,0.022857,29.17,18,12,2.337,0.007294,29.17,6126.7105
275,10.59,374,0.018717,21.081,18,7,2.543,0.005792,21.081,6147.7915
276,10.58,694,0.020173,39.834,17,14,2.584,0.006406,39.834,6187.6255
277,10.54,380,0.018421,21.575,18,7,2.734,0.00685,21.575,6209.2005
278,10.54,372,0.021505,21.249,18,8,2.726,0.006152,21.249,6230.4495
279,10.49,482,0.020747,26.742,18,10,2.651,0.006119,26.742,6257.1915
280,10.52,469,0.021322,26.449,18,10,2.584,0.008754,26.449,6283.6405
281,10.42,384,0.013021,22.141,17,5,2.526,0.007253,22.141,6305.7815
282,10.36,512,0.011719,28.288,18,6,2.523,0.008754,28.288,6334.0695
283,10.36,477,0.014675,26.69,18,7,2.488,0.007837,26.69,6360.7595
284,10.34,425,0.021176,23.459,18,9,2.574,0.007187,23.459,6384.2185
285,10.3,362,0.013812,21.091,17,5,2.265,0.007217,21.091,6405.3095
286,10.37,659,0.018209,37.48,18,12,2.554,0.007553,37.48,6442.7895
287,10.51,593,0.028668,34.351,17,17,2.494,0.007887,34.351,6477.1405
288,10.51,792,0.021465,44.85,18,17,2.648,0.007084,44.85,6521.9905
289,10.46,269,0.018587,15.559,17,5,2.699,0.006002,15.559,6537.5495
290,10.46,447,0.022371,25.683,17,10,2.671,0.007321,25.683,6563.2325
291,10.43,280,0.014286,16.349,17,4,2.95,0.007444,16.349,6579.5815
292,10.4,388,0.020619,23.257,17,8,2.691,0.006931,23.257,6602.8385
293,10.45,607,0.021417,34.482,18,13,2.652,0.006185,34.482,6637.3205
294,10.43,302,0.023179,17.274,17,7,2.854,0.005932,17.274,6654.5945
295,10.35,260,0.011538,14.108,18,3,2.685,0.005027,14.108,6668.7025
296,10.4,717,0.013947,40.872,18,10,2.559,0.006324,40.872,6709.5745
297,10.49,562,0.021352,32.041,18,12,2.461,0.006013,32.041,6741.6155
298,10.41,509,0.017682,29.059,18,9,2.448,0.005723,29.059,6770.6745
299,10.42,478,0.023013,26.976,18,11,2.567,0.00726,26.976,6797.6505
300,10.43,456,0.02193,17.57195,18,10,2.64,0.007095,17.57195,6815.22245
301,10.52,614,0.021173,35.01,18,13,2.739,0.007986,35.01,6850.23245
302,10.54,804,0.017413,45.641,18,14,2.536,0.008922,45.641,6895.87345
303,10.58,440,0.040909,24.805,18,18,2.716,0.007739,24.805,6920.67845
304,10.55,314,0.025478,18.577,17,8,2.92,0.00974,18.577,6939.25545
305,10.51,284,0.017606,16.481,17,5,2.789,0.007057,16.481,6955.73645
306,10.57,675,0.019259,38.354,18,13,2.59,0.00723,38.354,6994.09045
307,10.66,699,0.017167,39.923,18,12,2.371,0.00751,39.923,7034.01345
308,10.81,762,0.027559,43.574,17,21,2.4,0.007396,43.574,7077.58745
309,10.81,450,0.015556,25.638,18,7,2.491,0.006969,25.638,7103.22545
310,10.77,372,0.032258,21.045,18,12,2.696,0.007644,21.045,7124.27045
311,10.85,801,0.022472,45.441,18,18,2.673,0.00735,45.441,7169.71145
312,10.87,409,0.02445,22.967,18,10,2.694,0.008473,22.967,7192.67845
313,10.77,456,0.024123,25.708,18,11,2.594,0.007005,25.708,7218.38645
314,10.73,405,0.019753,23.022,18,8,2.77,0.007118,23.022,7241.40845
315,10.74,295,0.016949,17.026,17,5,2.6,0.007872,17.026,7258.43445
316,10.74,293,0.017065,16.841,17,5,2.481,0.007293,16.841,7275.27545
317,10.73,476,0.018908,27.584,17,9,2.733,0.006478,27.584,7302.85945
318,10.73,464,0.015086,26.163,18,7,2.517,0.007383,26.163,7329.02245
319,10.76,306,0.01634,18.295,17,5,2.65,0.008167,18.295,7347.31745
320,10.73,336,0.017857,19.694,17,6,2.625,0.005761,19.694,7367.01145
321,10.68,291,0.024055,16.76,17,7,3.038,0.006335,16.76,7383.77145
322,10.58,591,0.020305,33.45,18,12,2.701,0.00809,33.45,7417.22145
323,10.61,545,0.027523,30.776,18,15,2.62,0.008676,30.776,7447.99745
324,10.68,571,0.022767,32.172,18,13,2.667,0.009517,32.172,7480.16945
325,10.64,384,0.015625,22.062,17,6,2.622,0.008201,22.062,7502.23145
326,10.6,318,0.022013,18.122,18,7,2.626,0.008411,18.122,7520.35345
327,10.55,399,0.02005,23.362,17,8,2.915,0.00779,23.362,7543.71545
328,10.6,602,0.024917,34.304,18,15,2.686,0.006985,34.304,7578.01945
329,10.68,861,0.022067,49.029,18,19,2.577,0.008348,49.029,7627.04845
330,10.63,298,0.016779,16.961,18,5,2.359,0.008186,16.961,7644.00945
331,10.67,547,0.018282,31.223,18,10,2.581,0.008024,31.223,7675.23245
332,10.62,338,0.02071,19.407,17,7,2.651,0.00736,19.407,7694.63945
333,10.59,424,0.021226,24.205,18,9,2.939,0.008638,24.205,7718.84445
334,10.51,391,0.017903,22.383,17,7,2.946,0.008178,22.383,7741.22745
335,10.48,478,0.012552,27.421,17,6,2.525,0.008367,27.421,7768.64845
336,10.37,275,0.025455,16.147,17,7,2.924,0.009487,16.147,7784.79545
337,10.39,506,0.01581,29.341,17,8,2.543,0.008921,29.341,7814.13645
338,10.38,309,0.016181,17.916,17,5,2.511,0.007348,17.916,7832.05245
339,10.34,545,0.020183,31.081,18,11,2.556,0.006738,31.081,7863.13345
340,10.36,606,0.019802,34.5,18,12,2.691,0.007374,34.5,7897.63345
341,10.32,413,0.016949,23.848,17,7,2.852,0.007777,23.848,7921.48145
342,10.27,424,0.021226,24.036,18,9,2.797,0.007488,24.036,7945.51745
343,10.29,365,0.016438,20.969,17,6,2.723,0.009161,20.969,7966.48645
344,10.24,527,0.018975,29.803,18,10,2.653,0.008986,29.803,7996.28945
345,10.31,485,0.024742,27.815,17,12,2.513,0.008088,27.815,8024.10445
346,10.42,918,0.022876,53.083,17,21,2.631,0.008586,53.083,8077.18745
347,10.47,489,0.022495,27.677,18,11,2.885,0.008289,27.677,8104.86445
348,10.49,579,0.02418,32.832,18,14,2.637,0.007305,32.832,8137.69645
349,10.49,458,0.021834,25.939,18,10,2.526,0.007845,25.939,8163.63545
350,10.41,534,0.022472,154.28,3,12,2.549,0.0077,154.28,8317.91545
351,10.33,387,0.01292,22.173,17,5,2.475,0.007979,22.173,8340.08845
352,10.25,422,0.018957,24.08,18,8,2.649,0.006556,24.08,8364.16845
353,10.23,442,0.015837,25.159,18,7,2.604,0.007424,25.159,8389.32745
354,10.18,376,0.013298,21.33,18,5,2.689,0.006956,21.33,8410.65745
355,10.11,430,0.023256,24.419,18,10,2.63,0.008198,24.419,8435.07645
356,9.96,288,0.017361,16.115,18,5,2.708,0.007267,16.115,8451.19145
357,9.86,287,0.017422,16.549,17,5,2.655,0.008583,16.549,8467.74045
358,9.97,839,0.02503,48.278,17,21,2.42,0.007371,48.278,8516.01845
359,9.88,388,0.025773,21.916,18,10,2.642,0.006592,21.916,8537.93445
360,9.88,550,0.012727,31.853,17,7,2.856,0.006901,31.853,8569.78745
361,9.81,380,0.026316,21.719,17,10,2.632,0.007638,21.719,8591.50645
362,10.03,927,0.028047,52.259,18,26,2.628,0.007269,52.259,8643.76545
363,10.11,628,0.028662,36.014,17,18,2.64,0.008811,36.014,8679.77945
364,10.15,382,0.028796,21.926,17,11,2.812,0.009528,21.926,8701.70545
365,10.16,354,0.022599,20.528,17,8,2.669,0.008599,20.528,8722.23345
