Episodio,Recompensa total,Pasos,Mean Reward Calculado,duracion (s),steps per second,Recompensa Episodio,mean action,loss,duration (s),Tiempo acumulado
454,11.95,449,0.024499,10.098,44,11.0,2.608,0.008546,10.098,4327.326999999999
455,11.94,591,0.020305,13.151,45,12.0,2.653,0.007782,13.151,4340.477999999999
456,11.89,462,0.021645,10.429,44,10.0,2.734,0.009901,10.429,4350.906999999999
457,11.86,566,0.030035,12.919,44,17.0,2.525,0.01125,12.919,4363.825999999999
458,11.86,557,0.021544,13.147,42,12.0,2.761,0.010097,13.147,4376.972999999999
459,11.84,356,0.025281,8.371,43,9.0,2.862,0.010773,8.371,4385.343999999999
460,11.98,769,0.027308,17.937,43,21.0,2.559,0.010824,17.937,4403.280999999999
461,11.86,402,0.029851,9.238,44,12.0,2.478,0.00915,9.238,4412.518999999999
462,11.79,281,0.024911,6.571,43,7.0,2.854,0.010133,6.571,4419.089999999999
463,11.89,645,0.029457,15.134,43,19.0,2.543,0.011635,15.134,4434.223999999999
464,11.88,538,0.020446,12.395,43,11.0,2.701,0.009303,12.395,4446.619
465,11.86,326,0.015337,7.436,44,5.0,2.902,0.010094,7.436,4454.054999999999
466,11.9,700,0.032857,16.025,44,23.0,2.827,0.01067,16.025,4470.079999999999
467,11.89,504,0.027778,11.664,43,14.0,2.778,0.010169,11.664,4481.743999999999
468,11.84,294,0.017007,6.861,43,5.0,2.711,0.009666,6.861,4488.604999999999
469,11.94,731,0.0342,17.056,43,25.0,2.585,0.010256,17.056,4505.660999999998
470,12.05,694,0.028818,16.124,43,20.0,2.506,0.010215,16.124,4521.784999999998
471,11.96,371,0.008086,8.718,43,3.0,2.749,0.009142,8.718,4530.502999999998
472,12.0,508,0.021654,11.825,43,11.0,2.919,0.010585,11.825,4542.327999999998
473,12.0,586,0.027304,13.518,43,16.0,2.928,0.009995,13.518,4555.845999999998
474,11.99,628,0.031847,14.547,43,20.0,2.522,0.010564,14.547,4570.392999999997
475,11.97,396,0.025253,9.18,43,10.0,2.586,0.010409,9.18,4579.572999999998
476,11.93,557,0.021544,12.748,44,12.0,2.641,0.010769,12.748,4592.320999999997
477,11.92,377,0.026525,8.745,43,10.0,2.491,0.011448,8.745,4601.065999999997
478,11.81,360,0.022222,8.367,43,8.0,2.569,0.013049,8.367,4609.432999999997
479,11.84,266,0.026316,6.224,43,7.0,2.632,0.010892,6.224,4615.656999999997
480,11.93,697,0.025825,16.204,43,18.0,2.597,0.011042,16.204,4631.860999999997
481,12.11,831,0.036101,19.389,43,30.0,2.726,0.011466,19.389,4651.249999999997
482,12.08,280,0.028571,6.408,44,8.0,2.539,0.010653,6.408,4657.657999999998
483,12.06,776,0.021907,17.993,43,17.0,2.808,0.010674,17.993,4675.650999999998
484,11.96,422,0.026066,9.69,44,11.0,2.891,0.009956,9.69,4685.340999999998
485,12.06,602,0.024917,13.91,43,15.0,2.706,0.009936,13.91,4699.2509999999975
486,12.2,668,0.032934,15.541,43,22.0,2.811,0.010339,15.541,4714.791999999998
487,12.13,299,0.023411,6.946,43,7.0,2.706,0.011122,6.946,4721.737999999998
488,12.17,384,0.026042,9.077,42,10.0,2.456,0.012072,9.077,4730.814999999998
489,12.25,655,0.029008,15.377,43,19.0,2.667,0.010544,15.377,4746.191999999998
490,12.09,325,0.015385,7.66,42,5.0,2.923,0.011333,7.66,4753.851999999998
491,11.99,266,0.030075,6.22,43,8.0,2.575,0.010836,6.22,4760.071999999998
492,12.07,596,0.035235,13.872,43,21.0,2.648,0.010448,13.872,4773.943999999999
493,12.11,894,0.026846,20.68,43,24.0,2.745,0.010586,20.68,4794.623999999999
494,12.22,616,0.032468,14.8,42,20.0,2.631,0.010507,14.8,4809.423999999999
495,12.3,503,0.027833,11.731,43,14.0,2.726,0.011279,11.731,4821.154999999999
496,12.23,356,0.025281,8.42,42,9.0,2.553,0.012793,8.42,4829.574999999999
497,12.33,579,0.036269,13.539,43,21.0,2.591,0.010196,13.539,4843.113999999999
498,12.25,385,0.020779,8.964,43,8.0,2.553,0.012529,8.964,4852.077999999999
499,12.25,483,0.020704,11.412,42,10.0,2.824,0.011893,11.412,4863.489999999999
500,12.3,507,0.023669,11.989,42,12.0,2.769,0.010836,11.989,4875.478999999998
